,Set#,RepNum,ReH,ReE,ReHtilde
3436,35,36,1.1369186631852397,0.43046673504579636,2.7118171978618415
3437,35,37,-2.0679849486165063,39.59369685546896,-19.42891075709171
3438,35,38,2.8986728000707096,-72.74816649404103,16.887400969446084
3439,35,39,2.51286889373345,-51.45417678120209,25.0532154845443
3440,35,40,1.6108761322682426,-5.661432210070356,5.308496209623168
3441,35,41,-18.16143858602567,257.8635581543463,43.34425032235483
3442,35,42,2.732797634910641,-33.98727101868006,22.440161787274743
3443,35,43,2.0058495812439463,-5.611698110745989,2.7003891629020584
3444,35,44,-0.45726726756388175,22.95650726464102,-8.977393031826903
3445,35,45,2.603916887859306,-46.3939658074869,10.119172147149838
3446,35,46,0.5157048244724753,18.748002654241276,-4.434891119890739
3447,35,47,0.7518645397352524,-5.226423361383733,3.242088203845629
3448,35,48,0.9073376335115926,-3.2712772017109946,4.797100869625083
3449,35,49,0.300987928989565,9.664234661109008,-7.154064185446991
3450,35,50,1.1505651822099274,-6.935797010462664,8.594628188390448
3451,35,51,1.024671576587751,2.5236742511285897,-0.0989928314692622
3452,35,52,3.8222613106185395,-31.593498619893815,19.808367082897814
3453,35,53,0.3703475842041688,2.5824233899634113,0.5329131944959261
3454,35,54,2.025707410054926,-32.82899097826388,23.713235310167832
3455,35,55,1.0120564309382145,0.29991360816524104,2.8413531746063594
3456,35,56,0.4718694137723838,0.3999009964698257,1.4351833295775773
3457,35,57,1.9501430917559635,-46.02472489953744,11.235991897861934
3458,35,58,-0.8530473383783852,31.58837044710803,-4.394300935843919
3459,35,59,6.496159235381845,-33.68338604975911,11.3018448832377
3460,35,60,1.4520075079208907,-9.893281096163644,6.672534622525904
3461,35,61,9.711336826609005,-64.31177534825326,22.602008374925912
3462,35,62,-1.982412408378207,27.663241246412458,-12.896573694311613
3463,35,63,0.03175909780971355,6.381038057013115,-1.7593084061133786
3464,35,64,3.2598967954408113,-26.305115166595403,8.226015085461254
3465,35,65,2.3002465401611705,-9.01388469468067,6.807132628516847
3466,35,66,-0.0019639671173096603,16.84547629802453,-8.307404053666938
3467,35,67,-4.418001472638159,113.60710876287638,-34.72148491631346
3468,35,68,3.1488901161736846,-19.23249508104447,11.78281842519073
3469,35,69,0.0630702611865902,5.583241835111581,1.2460609648899428
3470,35,70,-0.2795662406677244,11.515950265517041,-2.516376070729407
3471,35,71,1.9919406238802508,-13.48262590700537,14.549288553722635
3472,35,72,5.2965597494932,-34.71800121603048,17.05530784054586
3473,35,73,2.44551409630134,-37.956576046820445,31.79251461769042
3474,35,74,1.315640110125517,10.487636059662242,-1.9365113126069227
3475,35,75,0.9996664301029591,-1.4625701557816435,5.78774794989913
3476,35,76,-2.211107560052938,28.92371642068865,-15.720037002441245
3477,35,77,4.873636821353334,-30.255115560119496,7.209841836868116
3478,35,78,-1.4305253024837195,21.095744058596942,-7.500673318515719
3479,35,79,0.45589045502472086,15.437168426764444,-8.9972242642206
3480,35,80,1.6671555574733838,-6.048195711614518,5.925427161541883
3481,35,81,0.8182017213126271,0.38970621498943603,3.8295034918351356
3482,35,82,0.7448769960521164,-2.29062058396421,3.5266781157617535
3483,35,83,-0.6089106044201376,34.6814985460015,-3.954947649220895
3484,35,84,-4.4541491300357885,42.21828830916346,-10.31497197944838
3485,35,85,0.786457143125546,4.6961129783822475,0.7394640434742785
3486,35,86,0.7788495485001754,-1.0702373040408046,4.0585107173429815
3487,35,87,-1.5401905720631632,22.796060603275176,-8.015391114748704
3488,35,88,2.3069973975273084,18.28229227998722,5.042045251030731
3489,35,89,-0.0036113032403715106,74.65267142894848,7.784533005690215
3490,35,90,2.9363047653732552,-16.812241007071677,5.342158967261799
3491,35,91,1.2906185773092202,-0.5744634260180261,-4.870247312857112
3492,35,92,-3.7197208709151584,44.30387691024829,-27.710662163956567
3493,35,93,-1.123328219060619,17.25612483695068,-2.149779888946471
3494,35,94,-3.977785164028361,30.604950114286112,-2.441875367897174
3495,35,95,0.78043489839583,0.6337145986588468,0.9843998641912453
3496,35,96,1.4831338272407117,-6.073319419829147,5.8893801240070145
3497,35,97,1.0114180454878374,16.644882574190856,-11.20964592716431
3498,35,98,0.63954501775551,0.4771963885901038,1.6062080920144566
3499,35,99,1.5647820268967882,-9.961654498396024,9.779862442500994
3500,36,0,0.9885240429319293,-3.7158306206052703,5.688445574599441
3501,36,1,0.8930902704883527,0.20455434462666977,2.1475752301165785
3502,36,2,-1.1154975410034802,18.863904395375414,-5.12184502358455
3503,36,3,0.6116850545628123,7.723344032499086,-2.9646988216375783
3504,36,4,-0.09937021116395249,25.74802212472582,-10.190561728857986
3505,36,5,-0.0861602791860252,10.392304203822539,-6.5127893663490655
3506,36,6,0.043929496794628514,8.669707987307437,-1.8982079617975978
3507,36,7,12.898384969465537,-246.96664106213797,251.57590548012112
3508,36,8,23.893180916746687,1585.0654898075015,-857.319782869061
3509,36,9,1.6665176261693129,7.524406676981766,-7.287934791908038
3510,36,10,0.7142347485344918,4.126170580132886,1.8965683940383693
3511,36,11,2.345529886547138,-14.19569119182936,9.086406914330004
3512,36,12,0.13045099176563557,13.942447233932814,-6.924564550054959
3513,36,13,0.6872621289492652,21.114671735142352,-11.794017470234069
3514,36,14,0.715287619475661,-3.3618041911536696,2.471416262620537
3515,36,15,0.08454079528714908,9.929995611735272,-3.281755425029134
3516,36,16,-0.16293432059356364,12.460293151756296,-3.2208408367433807
3517,36,17,-3.710436857327292,39.8388006768379,-4.182769408446895
3518,36,18,2.6785264358908605,-22.929335267860523,12.390456438157317
3519,36,19,5.623737422207814,-30.37160994152103,9.322966197000913
3520,36,20,1.44735538942632,-10.214506599061933,9.749157316804073
3521,36,21,16.926333796776515,-107.03986713787577,15.270323908832165
3522,36,22,3.2572998996216573,-23.683373563103537,12.803543530608541
3523,36,23,3.484225422064953,-36.59623754994934,26.87964118622528
3524,36,24,0.9483754972770538,-1.6573963500529316,3.1231771663374994
3525,36,25,-6.983760833260069,61.381455916997766,-15.616947851384696
3526,36,26,-2.126067420589119,23.451931264148516,-7.67214718950576
3527,36,27,1.631729264852419,-47.58370170409283,34.6104499158842
3528,36,28,0.2093803995167114,9.176254305591494,-0.9858674052224646
3529,36,29,1.3488787087692153,15.878392060990237,-10.536022454284343
3530,36,30,-0.5505763501138111,11.167030331332493,-0.8169603875507353
3531,36,31,1.2318767743555528,-21.689314627011633,11.619287888426026
3532,36,32,-0.13445980062499735,13.239552087419165,-4.490123653129905
3533,36,33,0.03972138688911455,20.064423673579043,-12.644924303596103
3534,36,34,0.35141898677589867,6.162975474506207,0.48102168104901044
3535,36,35,0.366717542787115,-0.5711724461675638,2.9317775080349096
3536,36,36,0.9678494877469708,-9.74387406276291,4.9635394620737765
3537,36,37,2.8148377791659294,-14.976990030446698,5.166029001150866
3538,36,38,2.5192746697026935,-15.801384396989285,10.974760948782372
3539,36,39,-0.4840398233673771,16.9049253596281,-6.4654610054206625
3540,36,40,3.279931137652266,-15.951914185204535,8.714548792675462
3541,36,41,1.0581680976986514,-14.759836702318514,7.697513729163717
3542,36,42,-0.405831148352265,19.77513651341023,-6.461952783428374
3543,36,43,1.7083467274068962,78.40358451831348,-60.81762209418751
3544,36,44,0.2336075900760174,26.346602748482173,-13.047961860988842
3545,36,45,-2.974354198773771,23.430706784822718,-0.8378249857823312
3546,36,46,1.6766519053514604,-15.604857969751068,9.905635084519814
3547,36,47,0.45101368105015216,-0.13770212687032024,0.9371807569082425
3548,36,48,-0.22040630245647455,12.578165850372402,-4.054719070713477
3549,36,49,1.0594767571088917,-2.950515497134591,3.528093794071566
3550,36,50,0.26874487669361313,4.895620298813129,-1.950599367163837
3551,36,51,0.07533861564962145,6.578870470485752,-0.3109702027603964
3552,36,52,1.408798442899874,-0.30580558212329456,5.203378754722037
3553,36,53,1.5671912027916681,-5.417420788196333,4.971155125441372
3554,36,54,1.2032945804780548,-11.268711443856334,5.216067171296295
3555,36,55,0.3671029645607896,-0.23685057439695045,2.033447601406034
3556,36,56,3.5075770164485967,-25.57418857817277,13.561421110477463
3557,36,57,0.6004903228384589,-1.2622337386725875,2.200156154385584
3558,36,58,3.4292217289509654,-25.368624233713657,9.69681176116978
3559,36,59,0.45498195282806386,-5.815124639425008,4.777740840275152
3560,36,60,-1.8054313206214814,17.02441895958569,-0.9290480040429522
3561,36,61,1.9002797941802492,-6.787554927025582,9.470552567143484
3562,36,62,1.8770195641470204,-11.57280243758106,5.036073102428792
3563,36,63,1.940671437576156,-12.196692228102222,8.645664601921741
3564,36,64,1.8163523688718848,-10.7153781461009,7.103566586073322
3565,36,65,-1.4090828388665135,17.860349707536823,-4.1867182776893195
3566,36,66,0.44423120749352213,1.8950266284522614,2.238847962904557
3567,36,67,6.413810298457212,-55.51995532073079,30.57433835232662
3568,36,68,0.7234721091681278,0.7357616090786843,2.330662168761908
3569,36,69,1.1356677903170636,14.843117426438392,-10.682881519816085
3570,36,70,3.8592066409319234,-21.670604412468165,10.3172659018961
3571,36,71,-0.16014948237134174,8.012504129677463,-0.6036851181512645
3572,36,72,0.9523896096686884,-12.399248660285718,12.308650045239773
3573,36,73,0.35047877781408654,0.8815533383886852,2.1289030568313105
3574,36,74,1.0044902739809942,-7.184822285745205,4.060947364533805
3575,36,75,3.3954313424938083,-21.89049509029118,12.11485996181145
3576,36,76,0.18072750746401897,-4.227026946032708,3.571574363168843
3577,36,77,0.4814313445275339,-3.5848050675476384,4.805533710838312
3578,36,78,2.3257137912354797,-22.35860485826007,19.084983976053103
3579,36,79,1.0889032696359706,3.938548315978672,-0.8077241668181987
3580,36,80,2.3038940055255637,-10.76055624146027,7.554898923351093
3581,36,81,0.9766050844576788,11.505006802105664,-4.909422269800226
3582,36,82,2.6586254793658433,-19.960446254492307,12.31514380043678
3583,36,83,0.7476671910523964,-5.973380457698209,3.842371794883259
3584,36,84,2.041247116041204,-7.107530757903414,5.567992503725679
3585,36,85,2.214327948496273,16.60332074739616,-12.804683358117135
3586,36,86,1.0007230772302682,3.3143687177185046,0.19228762702634206
3587,36,87,1.277775988453236,-4.750069769403731,5.03952560602935
3588,36,88,2.3373660131705876,-34.83146336921606,23.402682076568176
3589,36,89,2.0651687906397838,-21.059453750924472,19.66142152952475
3590,36,90,0.6910136030669256,-0.6603700579202461,2.622616348714848
3591,36,91,7.050607527206767,-39.15697197673552,12.91195532834514
3592,36,92,1.9941052124614802,-8.978188386452034,7.569864644184646
3593,36,93,2.1314176341997966,69.40316469757717,-48.8744360702629
3594,36,94,0.0035353520695829976,13.013121721805732,-2.7756984367836663
3595,36,95,0.892382396520965,-17.527193650787773,6.60677642174907
3596,36,96,1.187870447292144,-5.44178470687438,4.82214711948497
3597,36,97,0.5051059193143954,2.939675476280728,0.5311581838830215
3598,36,98,0.4387269781453108,6.404202530488713,0.26310437774948237
3599,36,99,536.1174178121394,6561.401488059552,-2767.506074985786
3600,37,0,-1.2426729425428316,18.977636424986763,-4.128759926440707
3601,37,1,-0.7303264740326241,10.837065271819942,-0.7764372321378288
3602,37,2,0.23478483226372504,1.6522628265363548,0.5193855161967791
3603,37,3,-0.7509541160737223,8.771557374268614,2.111574029695237
3604,37,4,2.01840127293666,-12.057457885799518,9.320322164694879
3605,37,5,0.8171910196481391,4.072832484039671,0.5750717004530262
3606,37,6,0.28891762742491045,4.938898499875599,-1.9369863476761364
3607,37,7,1.7968146119586887,25.976092412716913,-21.36172521258764
3608,37,8,-4.848427949162277,32.228029784641116,-3.226181717239671
3609,37,9,0.35294443961840427,-1.5285473954029392,1.965051717334859
3610,37,10,1.259388862301552,-2.320173174170325,2.842034115761885
3611,37,11,0.39752075006424326,1.9125228069202507,2.4599919412278393
3612,37,12,-0.7247775064509406,14.267085688362636,-3.4386527419081707
3613,37,13,1.4988779062174693,7.208392873671966,-3.4845952320959963
3614,37,14,0.3579011057928726,-5.893164661839851,4.963086207329789
3615,37,15,2.2815906037515896,-94.68882500212348,56.25091597516312
3616,37,16,3.4611047379413686,-34.77536090467467,29.498380619260328
3617,37,17,-2.8999602978238688,27.66476112396935,-4.599518078966962
3618,37,18,0.012038377681399814,9.522442493529356,-2.3719490355646036
3619,37,19,0.6502227490241472,0.9449397878904763,1.1668816211921313
3620,37,20,8.184605620880314,-45.28047050881079,12.140123342840981
3621,37,21,0.37449091634930076,1.811296090776343,0.6327228685103958
3622,37,22,0.042685613749386835,26.05130848846014,2.6381455042222033
3623,37,23,3.275358227260507,-23.452682748607845,14.500380424645739
3624,37,24,5.7404425192756285,-37.75352653350395,19.009559036384054
3625,37,25,5.620969921865058,94.05971631241329,-72.48368263507685
3626,37,26,0.6751885023913892,-4.211398383802628,3.9710935134176917
3627,37,27,1.5581889204710964,-24.868282980820233,23.29947336559389
3628,37,28,0.0035929375525607377,3.2273135685099343,2.6962682994675915
3629,37,29,1.1440860820903591,-0.4632025779729354,2.8805512810069738
3630,37,30,0.3619182566327399,2.6270690237664565,1.4677528139258804
3631,37,31,0.17131493804155706,7.505642746104441,-0.9715823929647631
3632,37,32,-3.544817001011974,32.750652595863826,-3.5665489292680546
3633,37,33,2.0684137777848584,-5.860612557694072,4.224361244945303
3634,37,34,-0.0374305446581662,8.52436019874537,-3.560811153343443
3635,37,35,4.260652810306749,-23.557239693805286,9.380571953342718
3636,37,36,1.6951911201959096,-1.9843301764091295,4.049594566553013
3637,37,37,1.2728307156214549,-7.308270357620385,3.213971166060035
3638,37,38,-0.013024239851231911,-44.15450880800991,39.64299034570628
3639,37,39,1.0580997970796941,6.137914678420647,-2.2462977317045945
3640,37,40,0.007601239025746498,7.638447378988373,-1.7502602926468267
3641,37,41,1.5893320990762907,18.314437009657276,-13.41447778944085
3642,37,42,-0.3351177996154329,8.130017838713014,2.2753615337737623
3643,37,43,0.8988319851470566,0.4479794480754412,0.5795019028631847
3644,37,44,4.0667834694009315,-20.15111588923346,7.354076437650341
3645,37,45,2.939312676136447,-12.823456930288343,5.511618697091552
3646,37,46,0.8696691648711542,-30.042102580080506,28.000747030908357
3647,37,47,0.5295629796086556,1.2828950793460736,0.8198458201117425
3648,37,48,0.7240523190921395,-0.8481505990256516,4.031620750643276
3649,37,49,1.9890114266663146,13.755562149473912,-8.530657763138892
3650,37,50,1.0910406011969238,-1.4350221946381903,3.2657589731833205
3651,37,51,-0.053415159952104205,13.697145294919371,-4.979739866729524
3652,37,52,2.3630753363029093,-12.84566444137528,11.822008882685285
3653,37,53,0.9816873466222471,11.915841560917253,-6.5498468849700515
3654,37,54,-0.4456582741470333,15.436268004012302,-6.931812158538743
3655,37,55,0.9286157384183289,7.1630574568553245,-1.184254993181916
3656,37,56,1.8939388823380612,-17.099306578980222,12.006624159973631
3657,37,57,1.608380851038209,-7.017652382450316,7.3588154554293
3658,37,58,4.227057065944911,-28.25380659539588,8.056895196963652
3659,37,59,1.105015598159352,-1.7305691745201257,2.7882361845155823
3660,37,60,1.3505436906417962,-0.3916364501890499,3.2262433856187847
3661,37,61,-0.13652574383059105,14.318810038074243,-6.457492560204596
3662,37,62,0.23402647791865186,-2.2912117437166777,1.8134862757943306
3663,37,63,1.5858479931164062,-13.079482256967138,14.186829591997762
3664,37,64,-10.88962360165004,87.2901843244939,-4.958169340116508
3665,37,65,-1.9369305559044432,22.760965939437607,-3.974210264941465
3666,37,66,0.6884554368738202,-19.41339983586347,12.09503433094635
3667,37,67,17.7232484477805,-97.67041254014144,12.389984561753918
3668,37,68,-5.120670029811322,62.93825237585458,-39.489327369367565
3669,37,69,1.356155083944367,-6.3867615757701595,2.931580233815998
3670,37,70,0.2361714584339002,5.4572871128967115,-1.6125296045211979
3671,37,71,0.5365034788388373,-11.968448231162734,9.592520594058028
3672,37,72,0.48948051605117965,7.181071886986229,-1.260785610289565
3673,37,73,0.32028451340893294,2.107863749439101,0.7360711971457302
3674,37,74,0.3780450768131615,-8.985864263037787,6.162109182567089
3675,37,75,0.0027961402480115582,4.2864881633361245,1.84991092244785
3676,37,76,1.8117510887766664,20.04052809648655,-15.148168504157303
3677,37,77,0.020889070498331237,3.8095564632520427,0.7439041192956285
3678,37,78,4.4802244214337446,-22.375452590424977,8.443176985189071
3679,37,79,1.8218508514284024,-13.34780737686264,7.588053593223758
3680,37,80,0.139466503492916,4.595020113791724,0.469872738107337
3681,37,81,-3.5530202677192335,30.90924119979711,-2.0413087373459695
3682,37,82,2.288939128844151,-20.138159576978456,18.392905827820737
3683,37,83,0.5282432142290219,11.40779811059621,-6.19042718477
3684,37,84,0.5094911025997719,5.227151556718882,-0.2186293165016402
3685,37,85,9.373977292570464,-51.401002209612706,7.952828222863284
3686,37,86,-0.21470021674635564,18.00473136196395,1.6145075174021875
3687,37,87,0.2838728481895155,5.9070630804606745,0.8961076743048058
3688,37,88,-1.6712868936364274,108.05631780937122,-12.815683512272821
3689,37,89,0.5300386175481218,5.0529886157632085,1.0360804101718903
3690,37,90,0.4119757765676098,4.610810463988983,-1.7194927098983588
3691,37,91,1.0473562955528757,-28.011776288350852,23.96324979963249
3692,37,92,1.4184768149970892,5.13179604866031,-3.467903587141223
3693,37,93,15.541770974181613,-87.61938967220632,13.05862970227988
3694,37,94,0.824493124522027,-8.399448758434165,9.306538077561084
3695,37,95,0.6546631192850482,-3.2713427115135203,3.393162940213132
3696,37,96,-0.14905016541117216,9.879796083170014,-2.00606085141206
3697,37,97,1.9432115628578994,-9.76380053192656,5.6114932027672255
3698,37,98,0.550821826558481,2.5380786157100492,0.6899348053855213
3699,37,99,52.834182357400564,597.2599642874776,-592.2430957470822
3700,38,0,2.4984783635384478,-19.669593175247165,6.2607072947478235
3701,38,1,0.9828592976686508,2.128043518137067,-0.0009117617416964929
3702,38,2,1.5941175299945172,19.451943847079374,-18.25610364448592
3703,38,3,1.3349618449817622,25.6360831941777,-18.694526256784147
3704,38,4,-0.10650963942232776,10.356842880546973,-2.7831912173594304
3705,38,5,4.709607635652576,-29.86975645890482,14.401605413593275
3706,38,6,17.98215480738924,-105.78365517088453,15.10410917505883
3707,38,7,1.2269022176126019,-13.080238922717584,13.040792971562787
3708,38,8,0.8734497718224642,0.18574999263320457,3.1792539287408688
3709,38,9,0.60819678625807,5.083298716165557,-0.8654525605166844
3710,38,10,0.7752531232277259,1.801593506210362,2.5904284856161204
3711,38,11,1.0084883888967024,3.7034999405176254,-0.11955218185635585
3712,38,12,1.4752148270438354,-4.761203438285982,5.499560960869819
3713,38,13,2.0955805922491373,-9.266916484837076,2.497009724011471
3714,38,14,0.5306563528136453,4.303834219505093,0.7917291488681023
3715,38,15,0.5183600211295929,0.4164064080531187,3.380184271306807
3716,38,16,1.011436753660325,0.045075752668773394,1.8069596593867907
3717,38,17,2.028195391569894,-9.516627394929161,8.076162967111408
3718,38,18,1.671557077170198,-12.821023823189108,10.076125105784769
3719,38,19,2.7373466236450876,-18.881483229402253,14.289099458589046
3720,38,20,1.0184326211905068,3.56770101613752,0.6665530494203195
3721,38,21,0.8034939995782056,-6.249918359568466,3.481768300912424
3722,38,22,0.8158720625224973,14.627793267458145,-7.544196179947205
3723,38,23,0.9227411895018378,-10.961891492761339,7.309014038261234
3724,38,24,1.4969216773484109,6.273064647669123,-3.0243809423788637
3725,38,25,2.185384842037848,-12.058197062759378,4.60849718770076
3726,38,26,1.1571585223410656,-0.4086817766459081,1.8426183045772346
3727,38,27,1.342663504021547,-4.44367927477819,5.995861062371748
3728,38,28,0.44814881867270545,3.9375484018626796,-0.34716335510495117
3729,38,29,2.122350918672774,35.4085622638794,-30.6361387343119
3730,38,30,0.20074220359176326,29.970983565393368,-16.07842095901789
3731,38,31,0.8633479765894211,-6.883999286934382,6.002328674990802
3732,38,32,1.804608736715261,-9.897053737587637,7.922046978196997
3733,38,33,3.2837614839565803,-45.320400588447725,23.318720544112843
3734,38,34,1.1542111467632012,-8.371063606348025,4.637338680095897
3735,38,35,0.2719672462964394,0.6157810663506886,0.9729107849145584
3736,38,36,-1.6351826661084572,-62.91667224614303,61.58858558626975
3737,38,37,1.5178808903048935,-4.143034315867893,2.2542758933967866
3738,38,38,0.22067830315023731,2.9378390600898734,0.955930404794182
3739,38,39,1.5806561038571312,-2.5847301680209216,4.358477039886375
3740,38,40,1.733935192308872,-17.404505955452564,10.248561809946144
3741,38,41,2.963345921116418,-26.58244229748867,20.841066761939217
3742,38,42,0.26871347627610886,0.9185436959022392,2.8067853272700973
3743,38,43,0.7418442852493325,0.7761146484085439,0.8004657943921559
3744,38,44,1.5300241978580489,-3.490720248358439,6.046239786142478
3745,38,45,1.0397805926426973,-4.65051382654031,5.972206333123529
3746,38,46,2.9818527330848186,-17.32928161663278,11.269252334497775
3747,38,47,0.7946696294897996,-2.4892950099955917,2.19724803710367
3748,38,48,2.2319918981230122,-41.664679337760546,40.306339498603606
3749,38,49,1.6260745554735871,-4.461768712640066,5.519474644814501
3750,38,50,2.1769858002377767,-14.275329985539523,10.058914061015123
3751,38,51,1.2391714639816085,6.720583142941774,2.7377005169354884
3752,38,52,-1.3586521686775572,24.076372541219012,-6.4368828510088765
3753,38,53,0.46080085111189933,3.0180142631983267,-1.0887750219262267
3754,38,54,0.7983819951548603,-33.70711652976182,29.67698219305351
3755,38,55,1.3990521401871352,13.865452508959002,-9.964136471220025
3756,38,56,0.47207539792399444,7.409375881282246,-0.1602594655080832
3757,38,57,1.1972060456706464,-23.02786737957273,24.49223757297897
3758,38,58,-6.129883486408751,42.20305400898363,-3.1087407235685514
3759,38,59,1.639497327696843,18.240224250921525,-15.035243828234767
3760,38,60,0.8693447574620418,-1.0008795928694108,2.938943241200527
3761,38,61,0.7748874451825408,16.252634992017285,-10.020343099678966
3762,38,62,1.0214408900009189,-17.01263644480603,5.616209590149463
3763,38,63,2.634918284899919,-52.23557864064203,15.198169522523179
3764,38,64,-4.824890095062193,58.22864918113137,-33.80596804698443
3765,38,65,-1.7203583123050112,31.422817130133183,-4.177482518722682
3766,38,66,645.4102094731456,-9220.805873536032,5065.310185356077
3767,38,67,0.0610469781302988,-72.64766037992494,-16.28465398863765
3768,38,68,3.4710703827694753,-46.05406144673077,15.64639589524656
3769,38,69,8.687193477608627,-58.59781993942984,8.821710526228063
3770,38,70,1.68539627452504,-4.248543266009964,5.68564895382391
3771,38,71,3.034428214350424,-39.30306376191047,10.338201247805811
3772,38,72,5.758393991814065,-46.35753035360742,15.39307271375559
3773,38,73,0.6462957969727411,33.59796887410725,2.571261846028261
3774,38,74,-0.22684561603259779,34.125832402719816,-6.648894222521208
3775,38,75,4.672428205869026,-41.78460303845096,15.346825379374778
3776,38,76,1.048477379816807,11.276250639921079,-0.6088624915928058
3777,38,77,1.935998953720247,-7.568781629213398,4.038235401084023
3778,38,78,1.0217136791338972,-1.0184144930058223,3.653785147062176
3779,38,79,-7.297565517894745,98.42138884813517,-57.23253577407854
3780,38,80,0.8440480304825496,-8.036714900504668,4.084872994264214
3781,38,81,-0.11481203709003356,16.410106622191048,-6.098124135260802
3782,38,82,3.124434513226366,-22.717126260476977,7.516286328980229
3783,38,83,4.913613961686408,-32.494389400717054,4.460912940236047
3784,38,84,-0.882218699710443,34.57529697756642,-12.315273693940583
3785,38,85,0.47758175544491344,39.90059190096159,3.9551021946745126
3786,38,86,-1.1956273356246452,46.103201626551765,-19.146601388702532
3787,38,87,1.5420847154680124,-15.930450366838011,6.548787887677232
3788,38,88,1.7387229935208877,-31.34680919685243,13.496652707530057
3789,38,89,0.15207359089309136,4.662363580832524,-0.1232984174800138
3790,38,90,0.6477793621329248,5.008333579074817,-3.1034552869245955
3791,38,91,-0.2698181994404711,13.270534545649694,-9.183398579872224
3792,38,92,0.7326481730450419,3.4824712727286067,1.4126912209978764
3793,38,93,1.0211279085391374,0.32690913507948616,1.7476828824693191
3794,38,94,1.8157059683852828,-8.525036454426848,5.900017912489212
3795,38,95,1.194517383395756,-10.173700389454936,7.7442056442269385
3796,38,96,0.9299509498332905,3.4331952017804226,0.1472573836572647
3797,38,97,2.406106346576341,-9.906694981968986,5.242711450025951
3798,38,98,1.303110148881706,-7.347887095816647,4.000269521692363
3799,38,99,1.8093571137381717,-38.03594545554443,10.333109012358165
3800,39,0,1.5094878750774083,-13.390444534792204,6.147925332962431
3801,39,1,14.758284690324885,-84.40881806464479,20.657831754415984
3802,39,2,1.021243267454597,-4.483286661227544,4.3295100164915965
3803,39,3,4.9335569997225885,-28.027307903782763,11.69926743130301
3804,39,4,-1.9272566996058662,26.699235493303128,-12.079668483662296
3805,39,5,0.13356110406089394,5.84208265625148,-0.5225428008645248
3806,39,6,3.2123286983972497,-30.115143197973847,10.365099007424064
3807,39,7,-1.4449540644800867,22.304181782640914,-5.988510522840204
3808,39,8,0.4617632253823607,7.9579190404865505,-3.585972927557264
3809,39,9,2.663391280008387,-37.07473105842298,15.303188375839492
3810,39,10,3.872771103070815,-34.091999160183235,22.736844878768395
3811,39,11,-0.39378687305259935,11.869606222319328,-1.4415796756922765
3812,39,12,1.634309334638701,-14.038989567073031,8.274973494364211
3813,39,13,1.4792905051227474,-4.250540364653873,8.82863980447747
3814,39,14,1.1688664637012973,-2.1076959072581305,4.650453912448034
3815,39,15,0.4103482681983027,27.81877704912618,-20.650909070052226
3816,39,16,1.5846898054864091,61.53749152569279,-14.656278603136101
3817,39,17,-0.20922385703219484,11.77867445311359,-1.8251470386684119
3818,39,18,1.3497741171471347,-3.452030012371384,-0.08784726816923374
3819,39,19,2.675259652931932,-13.954275866098998,5.082185390413359
3820,39,20,-0.5887961083531212,12.344204043869745,-1.0501488454701036
3821,39,21,1.3940240463886227,-9.547767239996746,10.292755569007149
3822,39,22,2.261953026522269,-14.655038526314502,8.984779230861315
3823,39,23,0.37665039013834867,55.93528423025272,-33.34971644915647
3824,39,24,0.7431768871175437,-2.563441801334257,2.7557638082552094
3825,39,25,-0.5620474135345482,23.549773884670635,-3.129149908771703
3826,39,26,-7.035891819185987,63.10733947100742,-17.224060263943457
3827,39,27,1.1139706031351697,3.6674108942901937,0.5327417320653687
3828,39,28,-0.21499608712761434,12.834375158704674,-3.761453646524656
3829,39,29,6.417526540519069,-46.066170975739944,22.865592544809548
3830,39,30,2.2648121614388947,12.140516556473617,5.229964905905779
3831,39,31,1.3057371939068771,-1.8152771844582947,5.501799832688362
3832,39,32,-0.9241346073024745,21.67064929473782,0.9856562970201556
3833,39,33,-0.6554654938201002,12.576503815458116,-1.412725701909209
3834,39,34,1.0623224454546956,1.0244826484683587,0.08388315540197366
3835,39,35,-3.4739562327697526,46.576029011830144,-9.82761462111457
3836,39,36,2.430603917088543,-9.415125013652897,7.358361253756902
3837,39,37,1.4147476124307288,-5.1283296647361,5.060652462182842
3838,39,38,0.5825901663994969,9.125323360064503,-3.9840959773363727
3839,39,39,0.7350433783201955,-23.185758370255837,19.74948587652232
3840,39,40,1.3479968410941767,-11.70760507674003,8.725301940661556
3841,39,41,2.0291692277193016,-45.63102906587458,34.275061147949316
3842,39,42,0.9795142697926216,-3.9363965845105695,4.567232716171612
3843,39,43,-1.349591475863279,17.39573628270409,-3.780767528120533
3844,39,44,1.3383600335604513,-2.6552551457715006,4.031742351814708
3845,39,45,0.48501587224556525,16.15769472652705,-7.870033791476424
3846,39,46,1.9810342078711032,-9.212437661952594,10.435669788060894
3847,39,47,3.4721619376070603,-19.36642877815588,10.499770437093078
3848,39,48,0.4235659334267406,-2.9166121485868155,2.5528436423575975
3849,39,49,20.686675502381814,-412.44262395368963,423.6962260143348
3850,39,50,-8.363037419522703,-695.2122659787454,379.96985703403493
3851,39,51,1.7648478243262065,-6.493039103836597,7.715747487740302
3852,39,52,-0.3350014645190386,12.744093689824723,-2.370089442769852
3853,39,53,0.14972150900708925,15.728371537755622,-7.433925358826626
3854,39,54,1.3048417538958699,-6.93128990683789,8.607806978662602
3855,39,55,0.6193188144157986,36.67614221234149,-20.4167892424685
