,ReH,ReE,ReHT,lastMove,epoch,error,replica,set
0,0.43242795253806676,6.174137156904466,5.374782083058205,reflection-exp,48,0.0017392245231540278,1,0
0,0.42775877395914425,6.169204781486993,5.417209105389279,expansion,49,0.001739140011363479,1,0
0,0.42775877395914425,6.169204781486993,5.417209105389279,reflection,50,0.001739140011363479,1,0
0,0.3959946279746865,6.161588044886854,5.488003922565276,expansion,51,0.0017390861405587167,1,0
0,0.4322106747535445,5.984260971629323,5.4222994453048905,expansion,52,0.001738900889925097,1,0
0,0.4322106747535445,5.984260971629323,5.4222994453048905,reflection,53,0.001738900889925097,1,0
0,0.3366839613723451,6.015732859813235,5.694242889131161,expansion,54,0.00173889405567293,1,0
0,0.4368968509757709,5.744995063787324,5.3678307929222235,expansion,55,0.0017386527680307523,1,0
0,0.4138022311522877,5.421812805456172,5.5083652822277225,expansion,56,0.0017380674644624455,1,0
0,0.4138022311522877,5.421812805456172,5.5083652822277225,reflection,57,0.0017380674644624455,1,0
0,0.53670918029676,4.606108330692192,5.112370161103471,expansion,58,0.0017375770160544608,1,0
0,0.4360957304108973,4.00869718964888,5.509733721702596,expansion,59,0.0017362440525319498,1,0
0,0.4360957304108973,4.00869718964888,5.509733721702596,reflection,60,0.0017362440525319498,1,0
0,0.710227188729654,1.6581592788850594,4.734359564157303,expansion,61,0.0017351689541076822,1,0
0,0.6379312988736036,0.3416191766058869,5.148339209459638,expansion,62,0.00173433879158319,1,0
0,0.6542007373610105,-1.7654830937728359,5.134460003706174,expansion,63,0.001730596503534596,1,0
0,0.6542007373610105,-1.7654830937728359,5.134460003706174,reflection,64,0.001730596503534596,1,0
0,0.6542007373610105,-1.7654830937728359,5.134460003706174,reflection,65,0.001730596503534596,1,0
0,1.0275496743160273,-11.476957140375646,4.461463934705937,expansion,66,0.0017266536098096683,1,0
0,1.0275496743160273,-11.476957140375646,4.461463934705937,reflection,67,0.0017266536098096683,1,0
0,0.854102344904412,-11.7583312695775,4.868955726374649,expansion,68,0.0017207980805088443,1,0
0,0.854102344904412,-11.7583312695775,4.868955726374649,reflection,69,0.0017207980805088443,1,0
0,1.115716878472072,-21.18394750459792,4.5683581129957025,reflection-exp,70,0.0017201361163403828,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,expansion,71,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,72,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,73,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,contraction_out,74,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,contraction_out,75,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,76,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,77,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,contraction_out,78,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,contraction_in,79,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,contraction_in,80,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,81,0.0017135850283096705,1,0
0,1.1616023317690025,-27.860334739021805,4.451167549853696,reflection,82,0.0017135850283096705,1,0
0,1.2123231156679846,-31.267860577559446,4.42184689256262,contraction_in,83,0.0017135064609394026,1,0
0,1.2123231156679846,-31.267860577559446,4.42184689256262,reflection,84,0.0017135064609394026,1,0
0,1.2123231156679846,-31.267860577559446,4.42184689256262,contraction_out,85,0.0017135064609394026,1,0
0,1.2123231156679846,-31.267860577559446,4.42184689256262,contraction_in,86,0.0017135064609394026,1,0
0,1.18158290026627,-29.080995055482198,4.443107367751452,contraction_in,87,0.0017134964282622181,1,0
0,1.18158290026627,-29.080995055482198,4.443107367751452,reflection,88,0.0017134964282622181,1,0
0,1.182110643658306,-29.980810012401353,4.480980673853878,contraction_in,89,0.0017134777301016288,1,0
0,1.194466668846181,-30.51374549248255,4.452375292459166,contraction_in,90,0.0017134774122498665,1,0
0,1.194466668846181,-30.51374549248255,4.452375292459166,contraction_in,91,0.0017134774122498665,1,0
0,1.1829035460843391,-29.629223695870813,4.459066690495954,contraction_in,92,0.001713474658730107,1,0
0,1.1829035460843391,-29.629223695870813,4.459066690495954,reflection,93,0.001713474658730107,1,0
0,1.1829035460843391,-29.629223695870813,4.459066690495954,reflection,94,0.001713474658730107,1,0
0,1.1939877242242871,-30.226582148657513,4.445073229830964,contraction_in,95,0.0017134716253140528,1,0
0,1.1939877242242871,-30.226582148657513,4.445073229830964,contraction_in,96,0.0017134716253140528,1,0
0,1.1939877242242871,-30.226582148657513,4.445073229830964,contraction_in,97,0.0017134716253140528,1,0
0,1.1939877242242871,-30.226582148657513,4.445073229830964,contraction_in,98,0.0017134716253140528,1,0
0,1.188460827855482,-30.009138822316324,4.457943999340719,reflection-exp,99,0.0017134714505566732,1,0
0,1.1868853438479552,-30.058160008763366,4.460502240042798,reflection-exp,100,0.0017134714210512159,1,0
0,1.1892741079180484,-29.980431902708162,4.45188537365676,contraction_in,101,0.0017134709350424846,1,0
0,1.1910972420490578,-30.121246196626736,4.450925217088861,contraction_in,102,0.0017134709252352393,1,0
0,1.1887731962302512,-30.031209095841206,4.456190804801762,contraction_in,103,0.0017134709056254582,1,0
0,1.1887731962302512,-30.031209095841206,4.456190804801762,contraction_out,104,0.0017134709056254582,1,0
0,1.190422224953577,-30.040829662465868,4.4511250214673765,contraction_in,105,0.0017134708306676108,1,0
0,1.189685831164505,-30.022430110509717,4.452316194054713,contraction_in,106,0.001713470820165418,1,0
0,1.1903621630825845,-30.07636790978283,4.452067945265073,contraction_in,107,0.0017134708016469306,1,0
0,1.1903621630825845,-30.07636790978283,4.452067945265073,contraction_out,108,0.0017134708016469306,1,0
0,1.1903621630825845,-30.07636790978283,4.452067945265073,contraction_out,109,0.0017134708016469306,1,0
0,1.1900842180751114,-30.042326060068874,4.451689142224078,contraction_in,110,0.0017134707992072702,1,0
0,1.1899175050309243,-30.060286751017863,4.452778528709503,contraction_out,111,0.0017134707976033882,1,0
0,1.190005450403053,-30.06323165493707,4.452897929543215,reflection-exp,112,0.001713470797218291,1,0
0,1.1901822771261403,-30.065824699228713,4.452261572712002,contraction_in,113,0.0017134707945595058,1,0
0,1.1900596477975753,-30.052720214231712,4.452167576272826,contraction_in,114,0.0017134707923347993,1,0
0,1.1900596477975753,-30.052720214231712,4.452167576272826,reflection,115,0.0017134707923347993,1,0
0,1.1900596477975753,-30.052720214231712,4.452167576272826,reflection,116,0.0017134707923347993,1,0
0,1.1901957775241223,-30.061248107635123,4.4520862413395825,contraction_in,117,0.0017134707921311761,1,0
0,1.1902197391662686,-30.058842985264555,4.452005225309909,contraction_in,118,0.001713470791881456,1,0
0,1.1902197391662686,-30.058842985264555,4.452005225309909,contraction_out,119,0.001713470791881456,1,0
0,1.190111942544921,-30.056076506028496,4.452165705878233,contraction_in,120,0.0017134707917395883,1,0
0,1.190111942544921,-30.056076506028496,4.452165705878233,reflection,121,0.0017134707917395883,1,0
0,1.190111942544921,-30.056076506028496,4.452165705878233,contraction_in,122,0.0017134707917395883,1,0
0,1.1902256540645246,-30.05871384178056,4.451919777910922,contraction_in,123,0.0017134707917197474,1,0
0,1.1901992873121352,-30.05849492781085,4.452022445057516,contraction_in,124,0.0017134707916747183,1,0
0,1.1901992873121352,-30.05849492781085,4.452022445057516,reflection,125,0.0017134707916747183,1,0
0,1.190153296976875,-30.05688525691574,4.452079630423562,contraction_in,126,0.0017134707916568596,1,0
0,1.190153296976875,-30.05688525691574,4.452079630423562,contraction_in,127,0.0017134707916568596,1,0
0,1.190153296976875,-30.05688525691574,4.452079630423562,contraction_in,128,0.0017134707916568596,1,0
0,1.1901879904541421,-30.057900223280864,4.452025090144398,contraction_in,129,0.0017134707916461548,1,0
0,1.1901879904541421,-30.057900223280864,4.452025090144398,reflection,130,0.0017134707916461548,1,0
0,1.1901879904541421,-30.057900223280864,4.452025090144398,reflection,131,0.0017134707916461548,1,0
0,1.1901639674709144,-30.057358632608196,4.452068317145843,contraction_in,132,0.0017134707916432034,1,0
