,set,replica,ReH,ReE,ReHT
1314,20.0,14.0,1.8975637489809871,0.5639639263692817,4.167186835185273
1315,20.0,15.0,3.3225381860039507,2.179835551416808,-2.408190986067218
1316,20.0,16.0,2.4832177485183715,0.7738985699761245,1.6176809223378597
1317,20.0,17.0,5.990550758389155,-8.352669014806777,1.0988399727459575
1318,20.0,18.0,2.8473605662583434,-4.351690192563021,2.0951711858700754
1319,20.0,19.0,-0.7544112954551897,8.703635308477224,-6.0086563451189745
1320,20.0,20.0,2.0717217861891193,7.139424368771302,0.8418506510662658
1321,20.0,21.0,3.338186063382631,-4.441412081155992,-0.05983888309418275
1322,20.0,22.0,3.631505505659686,-4.347274693069877,-1.2735550143768597
1323,20.0,23.0,1.2354973133434048,-0.1290716614525353,7.247474087818013
1324,20.0,24.0,3.499183248671465,-5.0145982202166905,-0.39664530698696304
1325,20.0,25.0,1.3330910954728514,3.3907837646353065,5.4588380424709015
1326,20.0,26.0,4.770085494055468,2.405284325561785,-8.590890285678807
1327,20.0,27.0,2.8973750027464806,0.26612675390598267,0.061184289081745724
1328,20.0,28.0,2.8518486965102285,4.482892221561232,-1.3266723670887823
1329,20.0,29.0,3.349918171535582,-0.020052295813903574,-1.7464592089803606
1330,20.0,30.0,2.268962576268354,-3.9982032333175654,4.419979203456085
1331,20.0,31.0,2.8208823807736625,2.6992523622847973,-0.5485075394188395
1332,20.0,32.0,2.8498634687434095,0.8580439483674009,0.00236803416199755
1333,20.0,33.0,3.9078488760783827,3.9692390814579803,-5.637933684868307
1334,20.0,34.0,4.351853319720211,0.06005315394931755,-6.1032627928343945
1335,20.0,35.0,1.5770213773277986,-3.349908061229641,7.067140972026784
1336,20.0,36.0,2.1711012917217998,0.6714708406659649,2.8255005015553603
1337,20.0,37.0,2.2904804251744153,4.15640801670463,-0.43717916176094235
1338,20.0,38.0,5.877255919045708,-7.426015128027294,2.3850098792670122
1339,20.0,39.0,2.3302166202198773,4.714360783619163,0.9377924117860563
1340,20.0,40.0,1.8628424547020703,-2.9119535301616417,5.685603736580042
1341,20.0,41.0,3.7511619348660616,2.5978293197707405,-4.48547339215348
1342,20.0,42.0,1.4796703997769738,0.0284758716158783,6.243741811062953
1343,20.0,43.0,3.142192469457171,0.5735409370525046,-1.169254639465807
1344,20.0,44.0,2.411574106978236,3.9379975118451958,0.6197454855671958
1345,20.0,45.0,2.3520882978110196,-4.348214015076064,3.769779853793492
1346,20.0,46.0,4.2851559985279675,-1.604053994562943,-5.046391543450836
1347,20.0,47.0,2.3148569982510585,5.343280799756884,0.49610765809032753
1348,20.0,48.0,3.2235993140139065,5.667356096191762,-3.4242363349883727
1349,20.0,49.0,2.5885964430508768,3.3290831858598615,0.17967287368293422
1350,20.0,50.0,-0.24288973177839518,2.3103082759101294,2.3621008366578007
1351,20.0,51.0,2.6345869873763097,4.77650685256143,-7.995837098672766
1352,20.0,52.0,1.641458658814177,9.327162091946429,1.8118323980027147
1353,20.0,53.0,1.907981708979445,0.9978663218915487,3.9546603814489965
1354,20.0,54.0,3.45961782386469,5.039909152944082,-4.18328431140727
1355,20.0,55.0,2.675206809001562,0.5305140275308807,0.8883861143345282
1356,20.0,56.0,2.0000112251961943,2.8195203825136694,2.8756191547264223
1357,20.0,57.0,4.19931811451268,-4.906422135981748,-3.3243835212237594
1358,20.0,58.0,2.9094775978446834,0.8739290864519473,-0.22533105665116243
1359,20.0,59.0,3.54016922906264,0.8090793479400192,-2.825846252126986
1360,20.0,60.0,2.4739144116747847,-3.608870511489274,3.3963793729348906
1361,20.0,61.0,-3.7853987269572857,1.0297133940938725,9.913293930346974
1362,20.0,62.0,0.992232980291103,4.96040248408631,6.2646300067878276
1363,20.0,63.0,4.271687325669377,0.7998996973121344,-5.942379094133576
1364,20.0,64.0,3.3992565823304592,-5.37230712943367,0.16909285079438569
1365,20.0,65.0,0.8015236162096301,3.1721227255358673,-9.274629930225217
1366,20.0,66.0,4.197079165725956,-2.419385551322646,-4.412005632660694
1367,20.0,67.0,1.6594261619517536,6.395412979001302,2.898628559582922
1368,20.0,68.0,3.2269341529518902,4.926981417047337,-3.183884110611159
1369,20.0,69.0,2.0236768303502504,-1.8545443653783287,4.597180208060795
1370,20.0,70.0,1.3264368930221668,2.3029384327853526,5.962848221564644
1371,20.0,71.0,3.87686668960051,0.7461251060731149,-4.299777920791749
1372,20.0,72.0,2.4018472460793037,-2.703321538336988,3.3132143636328677
1373,20.0,73.0,2.7660989874239004,-0.1613866331832861,0.7370164681841158
1374,20.0,74.0,2.1400368467795796,1.5778714706795482,2.793920010440191
1375,20.0,75.0,3.8086590849234927,2.908502386377486,-4.927250617589226
1376,20.0,76.0,3.5323877350729402,-0.7337498095723737,-2.3670707750897306
1377,20.0,77.0,2.8912348692502223,2.3807113465616285,-0.6351411540540968
1378,20.0,78.0,2.19489218779972,0.7559107530510631,2.8521950296502108
1379,20.0,79.0,3.917262678992327,-3.473447710132933,-2.7800050435672805
1380,20.0,80.0,-3.741734882021678,5.996137977525191,5.824070107204751
1381,20.0,81.0,2.280388558167311,-2.6872518661741878,-2.5534749048893373
1382,20.0,82.0,4.861503574081197,1.217511105880463,-8.618324079597793
1383,20.0,83.0,-1.4113325648128288,3.4897964644178536,5.158734744890956
1384,20.0,84.0,1.9190644730027644,-9.780493529160086,1.2123227810410702
1385,20.0,85.0,3.211711189705804,2.867534494381255,-2.3188891790033357
1386,20.0,86.0,2.572103368758908,0.9108781581509314,1.2363373336554595
1387,20.0,87.0,2.4927603046119087,3.723028037650745,0.4166528141736462
1388,20.0,88.0,3.2891092729109923,-5.089156759662531,0.5101885048305201
1389,20.0,89.0,3.6427321358829143,-2.2814013249240928,-2.0686258342572064
1390,20.0,90.0,4.361085948571401,0.27381946067485197,-5.997475512399435
1391,20.0,91.0,3.288570022252346,0.21216551306663667,-1.6020526096513157
1392,20.0,92.0,2.381068260509999,2.1293177605238354,1.4951387205468711
1393,20.0,93.0,2.419831118946841,3.6785460863727324,0.6682106503312151
1394,20.0,94.0,3.0838028667847244,1.9155040225400903,-1.254861334748057
1395,20.0,95.0,3.784034252544866,-3.3437055620959466,-2.3443044852200194
1396,20.0,96.0,3.6372509095025367,7.422446347905354,-5.91828587411988
1397,20.0,97.0,3.595454937920133,-2.5606051469133027,-1.816998275278177
1398,20.0,98.0,3.838554416698578,-1.3935648825275742,-3.381986456838457
1399,20.0,99.0,3.687291317329038,1.1923853417948453,-3.620384634735426
1400,21.0,0.0,-0.6361953002129991,1.105298824813663,-4.421123356448794
1401,21.0,1.0,0.31149517009202915,1.210305591283627,0.4424973236760603
1402,21.0,2.0,0.26331305266537236,-2.050391657840845,-0.9461261993907458
1403,21.0,3.0,-0.6245690013368659,2.1807484539587265,-3.8581395025432883
1404,21.0,4.0,1.763487654948837,-2.0483795496232355,6.57357732008915
1405,21.0,5.0,1.800482738586513,0.6164422670472824,8.204807375917184
1406,21.0,6.0,-0.44840137860452045,2.5726833569401775,-2.5485663725391285
1407,21.0,7.0,0.21731792811448722,-1.3749501085433686,-0.34047793011325056
1408,21.0,8.0,1.244632312428025,-5.900725135940492,1.8943542122434536
1409,21.0,9.0,0.26250005341699284,2.306544910296183,0.8898949098834502
1410,21.0,10.0,3.6910476886628225,-4.058349017717601,6.783870048235453
1411,21.0,11.0,0.7664066449155376,2.3829102022907933,3.7674865809988165
1412,21.0,12.0,-0.17353647278157594,1.4695059662017451,-1.6194781566480758
1413,21.0,13.0,0.7434489661678609,1.9035018788692137,3.4389107996077355
1414,21.0,14.0,0.9508288610136031,-0.15207741590406418,3.271968889408816
1415,21.0,15.0,-1.1843457869156417,-6.0383435415934095,-0.6110670630407613
1416,21.0,16.0,1.122816080760705,2.2368717455979947,5.488203679780913
1417,21.0,17.0,-0.5426482785579576,3.004173229965759,-3.322840535083306
1418,21.0,18.0,0.8668289126082427,-1.2383200731176325,2.169333550447348
1419,21.0,19.0,0.7230701749896075,-1.86608282174132,1.0306781830881269
1420,21.0,20.0,0.5517785082000131,-1.1808591547318248,0.7264634295273342
1421,21.0,21.0,0.02024376250739875,-2.9377855299829285,-3.172418874103191
1422,21.0,22.0,-0.899289727370525,2.149555944459532,-5.076222244030588
1423,21.0,23.0,-0.29761275133463816,3.466846875110013,-1.5391239726624988
1424,21.0,24.0,0.42895773486864486,6.911025658092566,3.8476203230130177
1425,21.0,25.0,0.8111837783487749,-5.524087280817753,-0.47009148244961146
1426,21.0,26.0,1.355478159265246,1.4712603254052696,6.25296090362114
1427,21.0,27.0,0.9485198959736791,4.756531908867989,6.137008384944213
1428,21.0,28.0,0.31021765023890857,1.511766019442207,0.5911005995607754
1429,21.0,29.0,-0.06643195699047368,-0.4651252578224666,-1.970060490090345
1430,21.0,30.0,-2.04079414611029,-2.2134833367242934,-8.815663126944164
1431,21.0,31.0,0.4541493216588559,-1.7457281572352232,-0.0690514826469
1432,21.0,32.0,-0.03998885758883242,-0.22028212146008302,-2.211772766205432
1433,21.0,33.0,0.3269012302833186,1.9526527658789674,1.0134547621073624
1434,21.0,34.0,0.679232098660267,4.430165570650507,4.2930383610516945
1435,21.0,35.0,-0.2519629119067181,4.187719997062231,-0.48744644505952395
1436,21.0,36.0,0.46589858988161603,0.8540167823605612,1.7959769141444188
1437,21.0,37.0,-0.5199432193418041,1.4304733002151693,-3.7397696470721566
1438,21.0,38.0,0.11799106564714068,-1.7800234668690558,-1.7590316214789032
1439,21.0,39.0,-0.3776385801233241,-2.1988945326961633,-4.84157228105345
1440,21.0,40.0,0.11823129094427456,1.889581757043844,-0.1390414121305093
1441,21.0,41.0,0.4679746389789801,0.7957609724122382,0.24347909465042483
1442,21.0,42.0,-0.4158224601427337,1.415631395235851,-2.97102067027565
1443,21.0,43.0,0.31682596927084206,9.826499475430555,8.146605833741399
1444,21.0,44.0,0.9528282576492773,-2.6823220126609035,1.3679343482845785
1445,21.0,45.0,-0.22995544121017453,2.1767209128458593,-1.8912187059734111
1446,21.0,46.0,-0.8816758726688145,2.3030384330845957,-4.690638865245493
1447,21.0,47.0,1.1397661375950474,-9.603388988029787,1.2073055839316795
1448,21.0,48.0,-0.5062636127644213,2.7278627014483794,-3.1212135049675984
1449,21.0,49.0,0.7694140192237495,7.695679600806901,9.780854735018357
1450,21.0,50.0,0.11730487552900877,1.5119877698959243,-0.30024758148927494
1451,21.0,51.0,0.643346361727006,4.444807910879616,3.997054484365352
1452,21.0,52.0,-0.6224249956750878,1.000600679891039,-4.221489220213867
1453,21.0,53.0,1.0263179482645546,2.762716744911876,5.221622482806939
1454,21.0,54.0,0.28833284851448043,1.912139483473704,0.8394228353870378
1455,21.0,55.0,0.16067865299505013,3.561217463482956,1.0766916077446682
1456,21.0,56.0,0.8211634781710022,-0.7636323726563194,2.2537185883431006
1457,21.0,57.0,0.12881190143890978,-0.9207792662785256,-1.9365723051576724
1458,21.0,58.0,1.6565680635799462,-3.861097795141375,4.962425778422395
1459,21.0,59.0,1.3096730751697687,-2.947448593392658,3.6014798495537157
1460,21.0,60.0,2.058935119119151,-2.7796290380660498,7.719890251779894
1461,21.0,61.0,-2.87970332557381,8.455763544127677,8.912252292816515
1462,21.0,62.0,1.564540770291909,-4.509574388053144,4.129907835826513
1463,21.0,63.0,1.4629854678185406,-1.0472698401725637,5.459442257250755
1464,21.0,64.0,-0.0393555177370776,1.6289621291041685,-0.8252786738634306
1465,21.0,65.0,-0.09996564709310451,4.799136899562815,0.5294844696579123
1466,21.0,66.0,-0.2189230530799038,2.8642539344391267,-1.4067430017312417
1467,21.0,67.0,0.7772025216003169,-3.521434678211632,0.6794279519682689
1468,21.0,68.0,0.37370368470511,-7.950676851781459,1.4100292810270292
1469,21.0,69.0,0.6762495171896813,-0.9987026269453997,-7.7940891790481315
1470,21.0,70.0,-0.48758294561179233,3.2354563285232834,-2.247954833062449
1471,21.0,71.0,0.6787405601512206,-1.5312491977429343,1.193114823532373
1472,21.0,72.0,0.024414389008980124,-2.1599778391773747,-2.5556729716141
1473,21.0,73.0,0.32198241585124937,-2.876350170710512,-1.3741255228387925
1474,21.0,74.0,0.6968249743129736,-3.5106608804130417,0.10236309224783041
1475,21.0,75.0,-3.2228806880896297,8.74850929363018,-4.860031863095468
1476,21.0,76.0,0.0566930450523904,-0.10003097915847343,-1.410902575799745
1477,21.0,77.0,-1.781918759371744,7.969757064748251,1.3090322587481467
1478,21.0,78.0,-2.805700007705558,2.784784965908868,-9.068002499951215
1479,21.0,79.0,-0.08616217433299159,-4.408454315969461,5.798383341321658
1480,21.0,80.0,-0.3279760925505492,1.6817038509822724,-2.4025888973172425
1481,21.0,81.0,1.4146062426989234,-1.330502174354204,5.04751249811031
1482,21.0,82.0,-0.36049192966544985,-1.3687288030618496,-4.615928501058223
1483,21.0,83.0,3.5117506564081116,-6.98159645034018,7.239454944099839
1484,21.0,84.0,-0.11749747059003836,0.4338403524076342,-1.3725828088392111
1485,21.0,85.0,0.970806979068671,-1.9674031934528449,2.2985480701089505
1486,21.0,86.0,-0.31400570059530847,3.674030640347675,-1.6560125825305352
1487,21.0,87.0,-0.07970397512072999,-0.617558383619323,-2.2629602020084305
1488,21.0,88.0,1.9709286884392134,-4.408319263340104,6.306958539025678
1489,21.0,89.0,-0.8298580293946697,-2.3165529375997727,-6.9085508485196145
1490,21.0,90.0,0.09405364810339353,6.246334100306868,2.3274290902905164
1491,21.0,91.0,0.5072022348688244,-1.1881736031951404,1.2970703731668367
1492,21.0,92.0,0.7782982684421729,-3.2943020866409762,0.7994817864347241
1493,21.0,93.0,1.5129451864011227,-7.361672514809821,2.2526156874286367
1494,21.0,94.0,7.6097019456981165,-8.297170897344545,9.43673668267693
1495,21.0,95.0,0.43295202013011636,-9.215334906906747,-1.3018736431767195
1496,21.0,96.0,-1.0980091403176877,-0.12977755386845663,-6.95930526818676
1497,21.0,97.0,0.48184186746392077,2.401958927032507,2.053162761662896
1498,21.0,98.0,-0.3532948410472264,0.20223994154184688,-4.0817198084495745
1499,21.0,99.0,0.36102258179609065,1.513539648921337,2.6766218034379436
1500,22.0,0.0,1.5778576419657473,-4.023838801395694,-4.11909017475349
1501,22.0,1.0,0.7499520973695333,3.730014231937594,1.0126410411664653
1502,22.0,2.0,1.106274641668794,-0.7125191576603203,0.8789836687969241
1503,22.0,3.0,1.555822980698434,-3.2271135619027818,-5.799746633015176
1504,22.0,4.0,1.3608134558052039,0.8045958630131256,-5.337380292260628
1505,22.0,5.0,1.645104509290728,2.2379858587467534,5.970735696904825
1506,22.0,6.0,1.100148325385185,0.9876500572791425,-2.410254652950694
1507,22.0,7.0,1.3615986557114377,-3.336187950404844,0.28047972809442656
1508,22.0,8.0,1.218797856905483,-2.7208635321508066,1.800691767073625
1509,22.0,9.0,1.0921131236891344,-1.9162687057901158,3.2599739067294777
1510,22.0,10.0,1.0622180549748714,1.112384539073287,-1.000370577557197
1511,22.0,11.0,-0.32386574399074564,5.870501016511515,-3.61098324119326
1512,22.0,12.0,-2.9501936959188053,-4.554475204036732,-9.377889160441763
1513,22.0,13.0,0.4619234692756104,-0.8850260290428882,-9.854487566351754
1514,22.0,14.0,0.8682710703235983,1.8132097989165838,1.6852017611668282
1515,22.0,15.0,1.3251545731373855,-2.2949152741459335,-1.2511451787889523
1516,22.0,16.0,0.8430161793854931,2.72588335077966,0.758589798204793
1517,22.0,17.0,-1.0392443080882727,6.01355703193962,-6.905678390334362
1518,22.0,18.0,1.4066495596393844,-2.92956085113298,-1.5426293658142933
1519,22.0,19.0,1.192759711907079,-2.3145548144939223,1.860901314457373
1520,22.0,20.0,1.4654929175337277,-4.6154859439283,-0.11214390488282322
1521,22.0,21.0,-6.109286081463894,3.7841620494625525,9.292563252275269
1522,22.0,22.0,1.0836476815285823,2.2628644341522586,-3.235847160911695
1523,22.0,23.0,0.9149693302827893,3.9867585424146736,-2.452053148422676
1524,22.0,24.0,1.1605038069270839,-0.025972588082474577,-4.314964070566022
1525,22.0,25.0,0.17730865819934732,-2.821414626592898,-8.08254570440243
1526,22.0,26.0,0.9304000849597401,4.011424952844314,-2.3198562791015034
1527,22.0,27.0,1.1977474451729102,-1.1809996473787474,0.6061845060995593
1528,22.0,28.0,0.7622570799935142,4.683968726699323,1.465221489615898
1529,22.0,29.0,0.937269926249326,-1.7901339715994011,6.104454124534919
1530,22.0,30.0,1.396954964015519,-3.516855919133313,-1.4783493137883075
1531,22.0,31.0,0.5482758873127165,6.1005128583128325,1.4518545230817548
1532,22.0,32.0,1.0378852771213243,2.5284188976279935,-2.1715135461829864
1533,22.0,33.0,0.831421283057642,1.9009720187335386,2.320426005663921
1534,22.0,34.0,0.7406254927099475,3.4609376227769104,1.574697290587056
1535,22.0,35.0,1.0681188990737327,-1.4343197617510586,3.0488953687441187
1536,22.0,36.0,0.9741964523547217,1.9803044169083983,-0.7393535245348473
1537,22.0,37.0,0.9786075875396755,0.9338962878781254,0.652148211588842
1538,22.0,38.0,1.2516981380418528,0.6101853827194443,-3.938738412528834
1539,22.0,39.0,1.3533830911035438,-3.1939359921541888,0.27839334668819604
1540,22.0,40.0,0.926963842240799,2.606655887434813,-0.8190868678880722
1541,22.0,41.0,0.807522546724261,-0.616125655937374,6.81137631016947
1542,22.0,42.0,1.2566370245506495,-2.31964219732486,0.5268116347621667
1543,22.0,43.0,1.163475117081631,-3.3109029184665175,4.170858572055384
1544,22.0,44.0,-1.4689147587902756,4.508606157158848,2.7612850488983938
1545,22.0,45.0,0.9656784709618205,0.33073880879104356,2.2576748694988655
1546,22.0,46.0,1.1121209793739912,-1.8230427529731335,2.03703475649387
1547,22.0,47.0,1.530319142030893,-3.0531772367653858,-4.225331496606493
1548,22.0,48.0,1.019790349994678,4.527662821663652,-5.390712731168789
1549,22.0,49.0,1.4713130428400933,-5.712714392272819,1.4919358382224772
1550,22.0,50.0,1.326435167986579,1.2733378342670238,-5.21962190435475
1551,22.0,51.0,0.741295963210227,2.947803806058482,2.3379899729269304
1552,22.0,52.0,1.0077590122371192,-0.8213754628316352,3.5639689552165668
1553,22.0,53.0,1.248926043323051,-1.7791468754650983,-0.40305478066073697
1554,22.0,54.0,1.4039844068371563,-3.696474709385276,-0.40410562389222143
1555,22.0,55.0,1.1929423049813899,-3.0498533890853743,2.996441189851689
1556,22.0,56.0,1.6604631667412248,-6.396506336817984,-1.5268809872496125
1557,22.0,57.0,1.045821595368123,-0.6257523074313203,1.5088941583394027
1558,22.0,58.0,1.0122635833631177,-2.8429615438572116,6.314164500717675
1559,22.0,59.0,0.795468793131572,-2.2672079272658228,2.0637249598760974
1560,22.0,60.0,0.6187515388254544,-5.29628534461108,0.6011596985304868
1561,22.0,61.0,6.727522896396565,-2.9541297088945333,-5.155098773939924
1562,22.0,62.0,0.8523757920352958,0.7137215658023288,3.786159616891175
1563,22.0,63.0,1.0032518934688865,2.0838176016989682,-1.1895604729097542
1564,22.0,64.0,0.9591447481428502,-0.27745037961334695,3.168793293413093
1565,22.0,65.0,1.421515508923941,-1.1945691084268124,-5.262249418477281
1566,22.0,66.0,1.1674209063739134,-0.038227768261322924,-1.3610101522347384
1567,22.0,67.0,1.4186046359557252,-2.665185924209641,-2.9993550581103463
1568,22.0,68.0,0.6711780631431679,1.783179785528041,5.577005560242281
1569,22.0,69.0,1.1141235037745587,-1.8371530972888404,2.6195238949367177
1570,22.0,70.0,1.4866448052780918,-1.9117029386163162,-4.72222997098444
1571,22.0,71.0,1.2508371294042466,-2.2622078848734164,0.762798028121969
1572,22.0,72.0,-1.725475944733435,-4.460269011736479,9.068639971490551
1573,22.0,73.0,0.8402834501441998,4.799780658239779,-2.5305204711061484
1574,22.0,74.0,-0.3477965311641547,9.026594674895378,8.526096094011113
1575,22.0,75.0,1.174220759909316,2.502568065155635,-5.848949869665875
1576,22.0,76.0,1.133444080862066,0.5915794489039812,-0.9475239442248427
1577,22.0,77.0,0.8723505195828568,0.8969093521058048,3.0014831831458038
1578,22.0,78.0,0.7680264393727241,1.6188062048739866,4.012097543393633
1579,22.0,79.0,0.7542863843458553,-1.1437959188196531,8.728190558133758
1580,22.0,80.0,1.275862917421009,-1.4401419384274008,-0.6568387964318263
1581,22.0,81.0,1.7933257620215999,-3.977297063634359,-6.298464464008489
1582,22.0,82.0,0.6739039689086554,4.732668782955531,0.9749510917951498
1583,22.0,83.0,0.8256771750752094,5.629611132734918,-3.3983632310899345
1584,22.0,84.0,-8.990889891623208,2.3773623253096767,8.547392286998466
1585,22.0,85.0,1.3840528678062378,-2.3786656104091737,-1.8541225307047502
1586,22.0,86.0,1.1828531970549818,-2.443040430364438,2.0710199336222788
1587,22.0,87.0,1.1864918868364005,-1.4654560829844803,0.853772582232122
1588,22.0,88.0,1.5535165652546241,-4.779321917078162,-1.7736452979281983
1589,22.0,89.0,1.5001009445251499,-5.0170892381135435,0.34382918281559616
1590,22.0,90.0,0.42169230019763837,6.807223783080566,2.6095659299284026
1591,22.0,91.0,1.0033177664051394,-0.23748075355006062,2.413713305021793
1592,22.0,92.0,-3.7554885846983934,5.876345232444217,6.7839324523400855
1593,22.0,93.0,0.7811371877291984,1.6201546680005248,3.706536848053665
1594,22.0,94.0,1.5867198504143292,-3.3220818303964967,-4.79846768523134
1595,22.0,95.0,1.349255232952823,-0.4707786671935776,-3.5398308094847595
1596,22.0,96.0,1.2901790820314751,-3.7340568820203806,2.1025363884741175
1597,22.0,97.0,0.6383644244215861,4.273793006820412,2.1901292861936703
1598,22.0,98.0,-0.046422523806813054,-6.05140455118857,3.791693937539045
1599,22.0,99.0,0.16709614257698943,-7.968874705853769,-0.17748426256212915
1600,23.0,0.0,0.4463581524868245,-1.8609476593269028,-0.36034340540412246
1601,23.0,1.0,3.1519866444808553,-4.769848261688708,-0.294738680361864
1602,23.0,2.0,3.1335685215167848,2.732454946228657,-0.5595116204064922
1603,23.0,3.0,0.759253630063895,7.32293166258056,5.572592501006831
1604,23.0,4.0,-4.590895265323183,7.099387049588776,8.219419000290312
1605,23.0,5.0,3.6662318565418133,-0.11670975151447655,-1.8838699345329526
1606,23.0,6.0,1.4431070709963951,-6.237478270112478,4.231290216434189
1607,23.0,7.0,0.876251670881162,-1.7883893741332084,5.63049983460636
1608,23.0,8.0,0.7781518915179756,-4.585933143232496,5.922560043949677
1609,23.0,9.0,3.06571910826473,3.8363919388809595,-0.43888149856501957
1610,23.0,10.0,1.530127432404913,-0.5016765599519004,3.8276507909243396
1611,23.0,11.0,2.4972898202402565,-3.0716956188475417,1.4637870899295442
1612,23.0,12.0,3.376023833924365,5.071720639358588,-1.1817864011247092
1613,23.0,13.0,2.8519987640905193,2.8547137995740854,0.1466798992993562
1614,23.0,14.0,-0.11772294412586562,4.095936746870098,8.008458681159935
1615,23.0,15.0,4.212831019635671,2.0468223284881413,-3.449172900447035
1616,23.0,16.0,0.8687878593133347,5.524836253915323,7.72656751133213
1617,23.0,17.0,-0.668880283955588,6.166997515624756,8.264421466600346
1618,23.0,18.0,5.036721706570436,1.3544784673209993,-5.504987791039271
1619,23.0,19.0,5.677436762188597,-2.735383837683366,-7.33356940510468
1620,23.0,20.0,5.641473907250404,0.6094719358857628,-7.208210942374865
1621,23.0,21.0,1.9049415048980796,3.6247272161860993,2.6604197058055186
1622,23.0,22.0,0.9805043114431324,-1.5847436253582827,5.26242764456691
1623,23.0,23.0,2.4209601127344516,-2.108252843603741,1.5186675336084636
1624,23.0,24.0,2.6494203149358873,-0.32349585052030416,0.8303205723873064
1625,23.0,25.0,1.9289104636874628,1.5454639535201897,2.6754834987390135
1626,23.0,26.0,0.87675636037659,6.874505268677653,5.308942736962743
1627,23.0,27.0,5.4950533793795255,2.6363101625364864,-6.753421188218693
1628,23.0,28.0,1.4609650160447551,-5.405872105036401,4.229463286432061
1629,23.0,29.0,4.615787139558573,3.863368976491118,-4.3875022655591955
1630,23.0,30.0,1.7192658290802005,6.606621121210058,2.9942438263156594
1631,23.0,31.0,1.3483996604824955,5.498926535555334,4.048159113410438
1632,23.0,32.0,2.4662919160072647,0.9027239675174696,1.361243798901158
1633,23.0,33.0,2.387807653545271,-0.35256681057031963,1.51299326718352
1634,23.0,34.0,2.3911808636424983,-1.6611109741987253,1.569088472315854
1635,23.0,35.0,2.2381044824801486,-0.5891502229254026,1.9363471104476033
1636,23.0,36.0,1.8123015689318587,1.3859129254270324,2.985321299177573
1637,23.0,37.0,0.75808749529841,2.981806438923683,5.71200808643275
1638,23.0,38.0,1.4666843144607835,1.879847226160662,3.911346454498496
1639,23.0,39.0,4.51973665765724,-6.158981256242942,-3.9647847391379782
1640,23.0,40.0,0.8183516914274929,-1.1467715034604757,-7.106770898627852
1641,23.0,41.0,3.101989939361708,-4.392310808659735,-0.19790554565561952
1642,23.0,42.0,2.1522067916110608,4.600408894775619,1.9623960905784037
1643,23.0,43.0,1.9783630539579322,-4.068545195783665,2.7636479430399232
1644,23.0,44.0,2.143517591651152,-5.283570993095165,2.3904970362111557
1645,23.0,45.0,2.534384214010691,-3.61260927660901,1.27529868135893
1646,23.0,46.0,1.9348595086575004,-3.889443777512742,2.8553057576369865
1647,23.0,47.0,1.4626082788159127,-1.10239963844993,4.002802777333267
1648,23.0,48.0,2.8224990257550098,0.44505637569895934,0.3561555325369932
1649,23.0,49.0,3.266767547514662,-2.2428648575327244,-0.7096052616005103
1650,23.0,50.0,2.0759738198549273,0.7364379583827774,2.3115599063731684
1651,23.0,51.0,2.1532625536786614,-1.8417356835949563,2.209450995116379
1652,23.0,52.0,3.4297969609757493,0.5480526937018897,-1.152683957982498
1653,23.0,53.0,3.740944790622022,-7.09878974073263,-1.7275319861674499
1654,23.0,54.0,1.6173385957286257,-5.230723465718622,3.783355515310671
1655,23.0,55.0,5.404006634807167,-2.5599263997112263,-6.579293716901408
1656,23.0,56.0,4.502477920081793,-4.035829480235926,-4.306123412832081
1657,23.0,57.0,2.0858664312815707,-5.064089084277329,2.502460260175715
1658,23.0,58.0,2.963575302625458,-0.12248811610184376,-5.797345298377241
1659,23.0,59.0,3.517861369257622,1.0130932376402684,-1.4458450311832611
1660,23.0,60.0,0.7989608874586145,-1.0429411395930221,5.785204885118986
1661,23.0,61.0,4.775544285770229,-7.29358646409674,-4.470315088115756
1662,23.0,62.0,1.5805233444285922,3.8797830641608293,3.4682003854363193
1663,23.0,63.0,1.8806455219449765,-7.2634884738238386,3.1715307103257357
1664,23.0,64.0,3.0391309645734323,3.083558809400628,-0.29364666871345707
1665,23.0,65.0,2.553485958675907,-1.2880692930941477,1.1208866595178688
1666,23.0,66.0,-0.20822676716317132,-7.66660942755672,-1.502882511911146
1667,23.0,67.0,0.6208716449350242,4.718950316670781,5.993891695251122
1668,23.0,68.0,0.710845250678215,1.5254458512460078,5.919525196022262
1669,23.0,69.0,4.032976955571947,-0.11243351783798114,-2.856653836896996
1670,23.0,70.0,-0.26929013526452117,2.466817215564398,2.3809916456677147
1671,23.0,71.0,1.9055018488493058,1.0097221450837335,2.7522866100593477
1672,23.0,72.0,3.83224094401891,-3.5181226469317246,-2.1578943946702793
1673,23.0,73.0,1.3450007800501695,-3.8656153208578394,4.353097145769045
1674,23.0,74.0,3.719381204701878,1.4338605998116694,-2.099151259691778
1675,23.0,75.0,2.7065016657484433,1.2775984969230343,0.6006007986763454
1676,23.0,76.0,2.7281521890681906,-0.5054319220426764,0.6409769685430302
1677,23.0,77.0,1.3331045492423406,-8.417076323016946,-3.2433437211475153
1678,23.0,78.0,2.6528307393351067,0.3328256585893903,0.8118098442252284
1679,23.0,79.0,3.750412472543741,-3.0659741545222405,-1.9041333179147022
1680,23.0,80.0,2.028223744745108,-1.1389569414644944,-9.927121334157812
1681,23.0,81.0,-2.562388516531635,-1.9874669329900008,6.1471126841637105
1682,23.0,82.0,1.27305685092406,7.994736540499154,4.0646129673031215
