#Set,index,k,QQ,x_b,t,phi_x,F,errF,varF,F1,F2,gReH,gReE,gReHTilde,ReH,e_ReH,ReE,e_ReE,ReHtilde,e_ReHtilde,gdvcs,dvcs,e_dvcs
85,2,2.75,1.01902,0.489529,-0.447324,24,0.568358,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,3,2.75,1.01902,0.489529,-0.447324,32,0.412675,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,4,2.75,1.01902,0.489529,-0.447324,40,0.292395,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,5,2.75,1.01902,0.489529,-0.447324,48,0.206149,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,6,2.75,1.01902,0.489529,-0.447324,56,0.146839,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,7,2.75,1.01902,0.489529,-0.447324,64,0.107077,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,8,2.75,1.01902,0.489529,-0.447324,72,0.0809002,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,9,2.75,1.01902,0.489529,-0.447324,80,0.0639476,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,10,2.75,1.01902,0.489529,-0.447324,88,0.0531751,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,11,2.75,1.01902,0.489529,-0.447324,96,0.0465038,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,12,2.75,1.01902,0.489529,-0.447324,104,0.0425287,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,13,2.75,1.01902,0.489529,-0.447324,112,0.040305,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,14,2.75,1.01902,0.489529,-0.447324,120,0.0391972,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,15,2.75,1.01902,0.489529,-0.447324,128,0.0387784,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,16,2.75,1.01902,0.489529,-0.447324,136,0.0387611,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,17,2.75,1.01902,0.489529,-0.447324,144,0.0389522,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,18,2.75,1.01902,0.489529,-0.447324,152,0.0392223,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,19,2.75,1.01902,0.489529,-0.447324,160,0.0394861,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,20,2.75,1.01902,0.489529,-0.447324,168,0.0396887,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,21,2.75,1.01902,0.489529,-0.447324,176,0.0397975,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,22,2.75,1.01902,0.489529,-0.447324,184,0.0397975,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,23,2.75,1.01902,0.489529,-0.447324,192,0.0396887,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,24,2.75,1.01902,0.489529,-0.447324,200,0.0394861,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,25,2.75,1.01902,0.489529,-0.447324,208,0.0392223,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,26,2.75,1.01902,0.489529,-0.447324,216,0.0389522,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,27,2.75,1.01902,0.489529,-0.447324,224,0.0387611,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,28,2.75,1.01902,0.489529,-0.447324,232,0.0387784,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,29,2.75,1.01902,0.489529,-0.447324,240,0.0391972,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,30,2.75,1.01902,0.489529,-0.447324,248,0.040305,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,31,2.75,1.01902,0.489529,-0.447324,256,0.0425287,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,32,2.75,1.01902,0.489529,-0.447324,264,0.0465038,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,33,2.75,1.01902,0.489529,-0.447324,272,0.0531751,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,34,2.75,1.01902,0.489529,-0.447324,280,0.0639476,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,35,2.75,1.01902,0.489529,-0.447324,288,0.0809002,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,36,2.75,1.01902,0.489529,-0.447324,296,0.107077,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,37,2.75,1.01902,0.489529,-0.447324,304,0.146839,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,38,2.75,1.01902,0.489529,-0.447324,312,0.206149,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,39,2.75,1.01902,0.489529,-0.447324,320,0.292395,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,40,2.75,1.01902,0.489529,-0.447324,328,0.412675,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,41,2.75,1.01902,0.489529,-0.447324,336,0.568358,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,42,2.75,1.01902,0.489529,-0.447324,344,0.743711,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,43,2.75,1.01902,0.489529,-0.447324,352,0.893717,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
85,44,2.75,1.01902,0.489529,-0.447324,360,0.954658,0,0,0.442897,0.602892,1.47977,-2.37241,4.66316,1.49042,1.06545e-09,-2.26571,9.56243e-09,4.62512,4.36754e-09,0.10481,0.10481,7.0151e-11
86,0,2.75,1.11142,0.380996,-0.355703,8,1.5197,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,1,2.75,1.11142,0.380996,-0.355703,16,1.19496,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,2,2.75,1.11142,0.380996,-0.355703,24,0.862269,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,3,2.75,1.11142,0.380996,-0.355703,32,0.600334,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,4,2.75,1.11142,0.380996,-0.355703,40,0.414414,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,5,2.75,1.11142,0.380996,-0.355703,48,0.287191,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,6,2.75,1.11142,0.380996,-0.355703,56,0.200877,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,7,2.75,1.11142,0.380996,-0.355703,64,0.142167,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,8,2.75,1.11142,0.380996,-0.355703,72,0.101968,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,9,2.75,1.11142,0.380996,-0.355703,80,0.0742373,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,10,2.75,1.11142,0.380996,-0.355703,88,0.0549688,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,11,2.75,1.11142,0.380996,-0.355703,96,0.0414955,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,12,2.75,1.11142,0.380996,-0.355703,104,0.0320256,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,13,2.75,1.11142,0.380996,-0.355703,112,0.0253442,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,14,2.75,1.11142,0.380996,-0.355703,120,0.0206198,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,15,2.75,1.11142,0.380996,-0.355703,128,0.0172787,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,16,2.75,1.11142,0.380996,-0.355703,136,0.0149227,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,17,2.75,1.11142,0.380996,-0.355703,144,0.0132742,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,18,2.75,1.11142,0.380996,-0.355703,152,0.0121404,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,19,2.75,1.11142,0.380996,-0.355703,160,0.011389,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,20,2.75,1.11142,0.380996,-0.355703,168,0.0109322,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,21,2.75,1.11142,0.380996,-0.355703,176,0.0107165,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,22,2.75,1.11142,0.380996,-0.355703,184,0.0107165,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,23,2.75,1.11142,0.380996,-0.355703,192,0.0109322,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,24,2.75,1.11142,0.380996,-0.355703,200,0.011389,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,25,2.75,1.11142,0.380996,-0.355703,208,0.0121404,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,26,2.75,1.11142,0.380996,-0.355703,216,0.0132742,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,27,2.75,1.11142,0.380996,-0.355703,224,0.0149227,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,28,2.75,1.11142,0.380996,-0.355703,232,0.0172787,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,29,2.75,1.11142,0.380996,-0.355703,240,0.0206198,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,30,2.75,1.11142,0.380996,-0.355703,248,0.0253442,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,31,2.75,1.11142,0.380996,-0.355703,256,0.0320256,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,32,2.75,1.11142,0.380996,-0.355703,264,0.0414955,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,33,2.75,1.11142,0.380996,-0.355703,272,0.0549688,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,34,2.75,1.11142,0.380996,-0.355703,280,0.0742373,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,35,2.75,1.11142,0.380996,-0.355703,288,0.101968,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,36,2.75,1.11142,0.380996,-0.355703,296,0.142167,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,37,2.75,1.11142,0.380996,-0.355703,304,0.200877,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,38,2.75,1.11142,0.380996,-0.355703,312,0.287191,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,39,2.75,1.11142,0.380996,-0.355703,320,0.414414,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,40,2.75,1.11142,0.380996,-0.355703,328,0.600334,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,41,2.75,1.11142,0.380996,-0.355703,336,0.862269,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,42,2.75,1.11142,0.380996,-0.355703,344,1.19496,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,43,2.75,1.11142,0.380996,-0.355703,352,1.5197,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
86,44,2.75,1.11142,0.380996,-0.355703,360,1.66431,0,0,0.504096,0.721028,0.922938,-1.8184,3.67085,0.921816,4.06268e-12,-1.72024,2.27918e-10,3.64801,5.11832e-11,0.0417964,0.0417964,5.63481e-13
87,0,2.75,1.26181,0.656339,-0.588186,8,0.432558,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,1,2.75,1.26181,0.656339,-0.588186,16,0.412669,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,2,2.75,1.26181,0.656339,-0.588186,24,0.382797,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,3,2.75,1.26181,0.656339,-0.588186,32,0.34677,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,4,2.75,1.26181,0.656339,-0.588186,40,0.308365,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,5,2.75,1.26181,0.656339,-0.588186,48,0.270634,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,6,2.75,1.26181,0.656339,-0.588186,56,0.235641,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,7,2.75,1.26181,0.656339,-0.588186,64,0.204518,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,8,2.75,1.26181,0.656339,-0.588186,72,0.177675,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,9,2.75,1.26181,0.656339,-0.588186,80,0.155045,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,10,2.75,1.26181,0.656339,-0.588186,88,0.136286,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,11,2.75,1.26181,0.656339,-0.588186,96,0.120933,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,12,2.75,1.26181,0.656339,-0.588186,104,0.108494,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,13,2.75,1.26181,0.656339,-0.588186,112,0.0984991,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,14,2.75,1.26181,0.656339,-0.588186,120,0.0905317,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,15,2.75,1.26181,0.656339,-0.588186,128,0.0842364,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,16,2.75,1.26181,0.656339,-0.588186,136,0.0793197,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,17,2.75,1.26181,0.656339,-0.588186,144,0.0755457,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,18,2.75,1.26181,0.656339,-0.588186,152,0.0727296,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,19,2.75,1.26181,0.656339,-0.588186,160,0.070732,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,20,2.75,1.26181,0.656339,-0.588186,168,0.0694534,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,21,2.75,1.26181,0.656339,-0.588186,176,0.0688297,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,22,2.75,1.26181,0.656339,-0.588186,184,0.0688297,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,23,2.75,1.26181,0.656339,-0.588186,192,0.0694534,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,24,2.75,1.26181,0.656339,-0.588186,200,0.070732,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,25,2.75,1.26181,0.656339,-0.588186,208,0.0727296,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
87,26,2.75,1.26181,0.656339,-0.588186,216,0.0755457,0,0,0.370011,0.47059,2.59138,-3.29301,6.18855,2.2791,1.13354e-05,-3.72684,1.70777e-05,6.55302,2.19956e-05,0.0874876,0.0874875,2.28863e-07
