0.184	1.45	0.2	157.39	0.259	0.0345	0.0598
0.184	1.45	0.2	172.46	0.2545	0.0364	0.0581
0.184	1.45	0.2	187.54	0.1665	0.0339	0.0401
0.184	1.45	0.2	202.61	0.2035	0.0297	0.0431
0.184	1.45	0.2	217.69	0.2428	0.0324	0.0289
0.184	1.45	0.2	232.76	0.2924	0.043	0.0191
0.184	1.45	0.2	247.83	0.2604	0.0386	0.0299
0.184	1.45	0.2	262.9	0.3763	0.0392	0.0284
0.184	1.45	0.2	277.97	0.6275	0.0515	0.0461
0.184	1.45	0.2	293.05	0.8223	0.0716	0.0716
0.184	1.45	0.2	308.13	1.3345	0.0962	0.0992
0.184	1.45	0.2	321.08	2.4176	0.1342	0.1865
0.184	1.45	0.2	333.03	0	0	0
0.184	1.45	0.2	352.5	0	0	0
0.184	1.45	0.26	7.5	0	0	0
0.184	1.45	0.26	28.99	0	0	0
0.184	1.45	0.26	39.83	1.8396	0.1242	0.2009
0.184	1.45	0.26	51.77	0.8764	0.0575	0.0862
0.184	1.45	0.26	66.89	0.5329	0.048	0.0545
0.184	1.45	0.26	81.99	0.3773	0.0395	0.0692
0.184	1.45	0.26	97.08	0.2995	0.0284	0.0262
0.184	1.45	0.26	112.16	0.2385	0.0255	0.0182
0.184	1.45	0.26	127.23	0.2204	0.031	0.0281
0.184	1.45	0.26	142.31	0.1138	0.02	0.0207
0.184	1.45	0.26	157.38	0.1583	0.0228	0.0162
0.184	1.45	0.26	172.46	0.1191	0.0218	0.0193
0.184	1.45	0.26	187.54	0.1236	0.0256	0.0116
0.184	1.45	0.26	202.62	0.1238	0.0205	0.0316
0.184	1.45	0.26	217.69	0.1796	0.0232	0.0232
0.184	1.45	0.26	232.77	0.2218	0.0301	0.0193
0.184	1.45	0.26	247.84	0.2495	0.0317	0.0248
0.184	1.45	0.26	262.92	0.2412	0.0259	0.0249
0.184	1.45	0.26	278.01	0.3789	0.0333	0.0345
0.184	1.45	0.26	293.11	0.5726	0.0489	0.0403
0.184	1.45	0.26	308.23	0.848	0.0686	0.0898
0.184	1.45	0.26	320.17	1.5171	0.1052	0.1705
0.184	1.45	0.26	331.01	0	0	0
0.184	1.45	0.26	352.5	0	0	0
0.184	1.45	0.34	7.5	0	0	0
0.184	1.45	0.34	22.5	0	0	0
0.184	1.45	0.34	40.41	1.1611	0.0924	0.2141
0.184	1.45	0.34	51.69	0.4892	0.0364	0.0334
0.184	1.45	0.34	66.84	0.3045	0.031	0.0379
0.184	1.45	0.34	81.96	0.1558	0.0208	0.0151
0.184	1.45	0.34	97.05	0.2128	0.0214	0.0184
0.184	1.45	0.34	112.14	0.1799	0.02	0.022
0.184	1.45	0.34	127.22	0.1239	0.0197	0.0196
0.184	1.45	0.34	142.3	0.09	0.0191	0.0207
0.184	1.45	0.34	157.38	0.1003	0.0192	0.013
0.184	1.45	0.34	172.46	0.0965	0.0209	0.0133
0.184	1.45	0.34	187.54	0.0632	0.0214	0.0141
0.184	1.45	0.34	202.62	0.0729	0.016	0.0129
0.184	1.45	0.34	217.7	0.1027	0.0169	0.017
0.184	1.45	0.34	232.78	0.0703	0.0141	0.0088
0.184	1.45	0.34	247.86	0.1457	0.0222	0.0117
0.184	1.45	0.34	262.95	0.1674	0.0187	0.0499
0.184	1.45	0.34	278.04	0.2202	0.0216	0.0392
0.184	1.45	0.34	293.16	0.3759	0.0337	0.0261
0.184	1.45	0.34	308.31	0.6147	0.0523	0.0455
0.184	1.45	0.34	319.59	1.1017	0.084	0.1508
0.184	1.45	0.34	337.5	0	0	0
0.184	1.45	0.34	352.5	0	0	0
0.184	1.45	0.45	7.5	0	0	0
0.184	1.45	0.45	22.5	0	0	0
0.184	1.45	0.45	39.69	0.7034	0.0488	0.0734
0.184	1.45	0.45	51.64	0.3366	0.0239	0.0187
0.184	1.45	0.45	66.8	0.2333	0.0212	0.014
0.184	1.45	0.45	81.93	0.1545	0.0181	0.0154
0.184	1.45	0.45	97.04	0.128	0.0138	0.0136
0.184	1.45	0.45	112.13	0.0925	0.0117	0.0086
0.184	1.45	0.45	127.22	0.0534	0.0122	0.0086
0.184	1.45	0.45	142.3	0.0721	0.0212	0.0202
0.184	1.45	0.45	157.38	0.06	0.0229	0.0154
0.184	1.45	0.45	172.46	0.0432	0.0219	0.0204
0.184	1.45	0.45	187.54	0	0	0
0.184	1.45	0.45	202.62	0	0	0
0.184	1.45	0.45	217.7	0	0	0
0.184	1.45	0.45	232.78	0.052	0.0122	0.0149
0.184	1.45	0.45	247.87	0.0618	0.0121	0.0063
0.184	1.45	0.45	262.96	0.0965	0.0122	0.0085
0.184	1.45	0.45	278.07	0.1311	0.0141	0.0147
0.184	1.45	0.45	293.2	0.1736	0.0179	0.0119
0.184	1.45	0.45	308.36	0.3502	0.0309	0.0282
0.184	1.45	0.45	320.31	0.5773	0.0437	0.049
0.184	1.45	0.45	337.5	0	0	0
0.184	1.45	0.45	352.5	0	0	0
0.185	1.62	0.11	9.53	0	0	0
0.185	1.62	0.11	24.88	0	0	0
0.185	1.62	0.11	39.26	0	0	0
0.185	1.62	0.11	53.14	3.7708	0.2027	0.5716
0.185	1.62	0.11	67.5	2.3755	0.1446	0.1938
0.185	1.62	0.11	82.13	1.8423	0.1054	0.1061
0.185	1.62	0.11	97.18	1.2852	0.0844	0.0889
0.185	1.62	0.11	112.23	1.2341	0.0953	0.0736
0.185	1.62	0.11	127.28	0.8795	0.0849	0.0655
0.185	1.62	0.11	142.34	0.7647	0.0671	0.1418
0.185	1.62	0.11	157.4	0.6723	0.0587	0.0705
0.185	1.62	0.11	172.47	0.6959	0.073	0.05
0.185	1.62	0.11	187.53	0.6105	0.0661	0.0458
0.185	1.62	0.11	202.6	0.6912	0.0593	0.0494
0.185	1.62	0.11	217.66	0.695	0.0663	0.1074
0.185	1.62	0.11	232.72	0.8301	0.0819	0.0778
0.185	1.62	0.11	247.77	0.8488	0.0722	0.0745
0.185	1.62	0.11	262.82	1.2863	0.0836	0.1292
0.185	1.62	0.11	277.87	1.7058	0.1097	0.1195
0.185	1.62	0.11	292.5	2.3967	0.1439	0.1736
0.185	1.62	0.11	306.86	3.4011	0.1689	0.2972
0.185	1.62	0.11	320.74	0	0	0
0.185	1.62	0.11	335.12	0	0	0
0.185	1.62	0.11	350.47	0	0	0
0.185	1.63	0.15	7.5	0	0	0
0.185	1.63	0.15	29.3	0	0	0
0.185	1.63	0.15	41.34	0	0	0
0.185	1.63	0.15	53.57	2.3669	0.1255	0.2174
0.185	1.63	0.15	67.33	1.5129	0.0864	0.1399
0.185	1.63	0.15	82.07	1.2012	0.0695	0.139
0.185	1.63	0.15	97.14	1.0314	0.0607	0.0678
0.185	1.63	0.15	112.21	0.7139	0.0568	0.105
0.185	1.63	0.15	127.27	0.5926	0.0567	0.0808
0.185	1.63	0.15	142.33	0.432	0.0402	0.0292
0.185	1.63	0.15	157.4	0.4437	0.0395	0.0652
0.185	1.63	0.15	172.47	0.4609	0.0466	0.0614
0.185	1.63	0.15	187.53	0.4094	0.0462	0.0348
0.185	1.63	0.15	202.6	0.4275	0.04	0.0392
0.185	1.63	0.15	217.67	0.5081	0.0459	0.0629
0.185	1.63	0.15	232.73	0.5089	0.0519	0.0353
0.185	1.63	0.15	247.79	0.8021	0.0621	0.0959
0.185	1.63	0.15	262.86	0.789	0.0528	0.0662
0.185	1.63	0.15	277.93	0.9986	0.0628	0.0685
0.185	1.63	0.15	292.67	1.7187	0.0922	0.1489
0.185	1.63	0.15	306.43	2.3761	0.1201	0.1661
0.185	1.63	0.15	318.66	0	0	0
0.185	1.63	0.15	330.7	0	0	0
0.185	1.63	0.15	352.5	0	0	0
0.185	1.63	0.2	7.5	0	0	0
0.185	1.63	0.2	22.5	0	0	0
0.185	1.63	0.2	42.9	0	0	0
0.185	1.63	0.2	54.03	1.8659	0.1077	0.1362
0.185	1.63	0.2	67.05	1.0312	0.0659	0.0704
0.185	1.63	0.2	82.04	0.7685	0.0537	0.0655
0.185	1.63	0.2	97.12	0.5843	0.0429	0.0891
0.185	1.63	0.2	112.19	0.4091	0.0381	0.036
0.185	1.63	0.2	127.26	0.3332	0.0397	0.0477
0.185	1.63	0.2	142.33	0.2874	0.0338	0.0283
0.185	1.63	0.2	157.4	0.2216	0.0258	0.0211
0.185	1.63	0.2	172.47	0.2159	0.0297	0.0265
0.185	1.63	0.2	187.53	0.2606	0.0348	0.03
0.185	1.63	0.2	202.6	0.2588	0.0306	0.0201
0.185	1.63	0.2	217.67	0.3185	0.0328	0.0316
0.185	1.63	0.2	232.74	0.3805	0.0426	0.0263
0.185	1.63	0.2	247.81	0.4863	0.0476	0.0324
0.185	1.63	0.2	262.88	0.5579	0.0425	0.0454
0.185	1.63	0.2	277.96	0.7526	0.0515	0.0563
0.185	1.63	0.2	292.95	1.1869	0.0735	0.1079
0.185	1.63	0.2	305.97	1.4957	0.0974	0.1252
0.185	1.63	0.2	317.1	0	0	0
0.185	1.63	0.2	337.5	0	0	0
0.185	1.63	0.2	352.5	0	0	0
0.185	1.63	0.26	7.5	0	0	0
0.185	1.63	0.26	22.5	0	0	0
0.185	1.63	0.26	43.19	0	0	0
0.185	1.63	0.26	53.76	1.2772	0.0697	0.0863
0.185	1.63	0.26	66.9	0.8127	0.0498	0.085
0.185	1.63	0.26	82.01	0.4741	0.0362	0.0598
0.185	1.63	0.26	97.1	0.3527	0.0272	0.0256
0.185	1.63	0.26	112.18	0.2737	0.0252	0.0228
0.185	1.63	0.26	127.25	0.2639	0.0287	0.0277
0.185	1.63	0.26	142.32	0.1949	0.0232	0.025
0.185	1.63	0.26	157.4	0.215	0.022	0.0215
0.185	1.63	0.26	172.47	0.183	0.0228	0.0197
0.185	1.63	0.26	187.53	0.1491	0.0221	0.0378
0.185	1.63	0.26	202.6	0.2133	0.0237	0.0284
0.185	1.63	0.26	217.68	0.1949	0.0208	0.0221
0.185	1.63	0.26	232.75	0.2512	0.0264	0.033
0.185	1.63	0.26	247.82	0.2468	0.0272	0.0182
0.185	1.63	0.26	262.9	0.348	0.028	0.0246
0.185	1.63	0.26	277.99	0.403	0.0298	0.0408
0.185	1.63	0.26	293.1	0.6733	0.0462	0.0878
0.185	1.63	0.26	306.24	1.1279	0.0703	0.0836
0.185	1.63	0.26	316.81	0	0	0
0.185	1.63	0.26	337.5	0	0	0
0.185	1.63	0.26	352.5	0	0	0
0.185	1.63	0.34	7.5	0	0	0
0.185	1.63	0.34	22.5	0	0	0
0.185	1.63	0.34	43.39	0	0	0
0.185	1.63	0.34	53.05	0.7683	0.0425	0.0653
0.185	1.63	0.34	66.88	0.3719	0.0281	0.0243
0.185	1.63	0.34	81.99	0.3068	0.0254	0.0207
0.185	1.63	0.34	97.09	0.2205	0.0196	0.0179
0.185	1.63	0.34	112.17	0.1387	0.0151	0.0097
0.185	1.63	0.34	127.25	0.1466	0.0183	0.0104
0.185	1.63	0.34	142.32	0.0884	0.013	0.009
0.185	1.63	0.34	157.39	0.1179	0.0141	0.0167
0.185	1.63	0.34	172.46	0.12	0.0155	0.0166
0.185	1.63	0.34	187.54	0.0933	0.015	0.0136
0.185	1.63	0.34	202.61	0.0957	0.0137	0.0101
0.185	1.63	0.34	217.68	0.1164	0.0135	0.0098
0.185	1.63	0.34	232.75	0.1393	0.0171	0.0138
0.185	1.63	0.34	247.83	0.1679	0.0199	0.0124
0.185	1.63	0.34	262.91	0.165	0.0168	0.0149
0.185	1.63	0.34	278.01	0.3074	0.0227	0.0271
0.185	1.63	0.34	293.12	0.4551	0.0329	0.0447
0.185	1.63	0.34	306.95	0.6423	0.0432	0.0613
0.185	1.63	0.34	316.61	0	0	0
0.185	1.63	0.34	337.5	0	0	0
0.185	1.63	0.34	352.5	0	0	0
0.185	1.63	0.45	7.5	0	0	0
0.185	1.63	0.45	22.5	0	0	0
0.185	1.63	0.45	42.57	0	0	0
0.185	1.63	0.45	51.94	0.3802	0.0211	0.0249
0.185	1.63	0.45	66.86	0.2752	0.0203	0.0279
0.185	1.63	0.45	81.98	0.1494	0.0148	0.027
0.185	1.63	0.45	97.08	0.1338	0.0124	0.0142
0.185	1.63	0.45	112.16	0.0752	0.0091	0.0121
0.185	1.63	0.45	127.24	0.0834	0.0115	0.0116
0.185	1.63	0.45	142.32	0.064	0.0101	0.0112
0.185	1.63	0.45	157.39	0.0554	0.0078	0.0114
0.185	1.63	0.45	172.47	0.0673	0.0094	0.0063
0.185	1.63	0.45	187.53	0.0638	0.0111	0.0134
0.185	1.63	0.45	202.61	0.0639	0.0096	0.0084
0.185	1.63	0.45	217.68	0.0636	0.0084	0.0062
0.185	1.63	0.45	232.76	0.06	0.0087	0.0062
0.185	1.63	0.45	247.84	0.1035	0.0126	0.0104
0.185	1.63	0.45	262.92	0.0855	0.0099	0.0073
0.185	1.63	0.45	278.02	0.1542	0.0134	0.0118
0.185	1.63	0.45	293.14	0.2421	0.019	0.0239
0.185	1.63	0.45	308.06	0.4066	0.0264	0.04
0.185	1.63	0.45	317.43	0	0	0
0.185	1.63	0.45	337.5	0	0	0
0.185	1.63	0.45	352.5	0	0	0
0.214	1.64	0.11	7.48	2.0259	0.1136	0.1318
0.214	1.64	0.11	22.34	1.7908	0.0871	0.1416
0.214	1.64	0.11	37.19	1.4193	0.0742	0.1069
0.214	1.64	0.11	52.16	1.179	0.0768	0.0855
0.214	1.64	0.11	67.15	0.7101	0.0718	0.0572
0.214	1.64	0.11	82.16	0.5965	0.0566	0.0533
0.214	1.64	0.11	97.19	0.5707	0.0473	0.0409
0.214	1.64	0.11	112.23	0.4512	0.0427	0.0504
0.214	1.64	0.11	127.27	0.546	0.0621	0.0686
0.214	1.64	0.11	142.33	0.3385	0.0412	0.0272
0.214	1.64	0.11	157.39	0.3043	0.036	0.0376
0.214	1.64	0.11	172.46	0.2427	0.0391	0.0207
0.214	1.64	0.11	187.54	0.2949	0.0485	0.053
0.214	1.64	0.11	202.61	0.2527	0.0333	0.0228
0.214	1.64	0.11	217.67	0.3977	0.0434	0.0279
0.214	1.64	0.11	232.73	0.4259	0.0533	0.0785
0.214	1.64	0.11	247.77	0.4539	0.043	0.0664
0.214	1.64	0.11	262.81	0.5948	0.0481	0.0443
0.214	1.64	0.11	277.84	0.6068	0.0559	0.0551
0.214	1.64	0.11	292.85	0.8352	0.0766	0.059
0.214	1.64	0.11	307.84	1.3076	0.0831	0.159
0.214	1.64	0.11	322.81	1.6096	0.0818	0.099
0.214	1.64	0.11	337.66	2.0262	0.0943	0.139
0.214	1.64	0.11	352.52	1.961	0.111	0.1305
0.214	1.64	0.15	7.71	1.9968	0.1019	0.1324
0.214	1.64	0.15	22.63	1.6764	0.0718	0.1573
0.214	1.64	0.15	37.13	1.2105	0.0545	0.0807
0.214	1.64	0.15	52.04	0.946	0.0511	0.0673
0.214	1.64	0.15	67.07	0.6329	0.0524	0.0429
0.214	1.64	0.15	82.1	0.5589	0.0483	0.0622
0.214	1.64	0.15	97.15	0.4107	0.0348	0.04
0.214	1.64	0.15	112.2	0.3	0.0299	0.0206
0.214	1.64	0.15	127.26	0.2569	0.0311	0.0339
0.214	1.64	0.15	142.32	0.2389	0.0292	0.0182
0.214	1.64	0.15	157.39	0.2599	0.027	0.0442
0.214	1.64	0.15	172.46	0.1589	0.0229	0.0133
0.214	1.64	0.15	187.54	0.1601	0.0273	0.0373
0.214	1.64	0.15	202.61	0.1951	0.0232	0.0174
0.214	1.64	0.15	217.68	0.1924	0.0226	0.0344
0.214	1.64	0.15	232.74	0.2721	0.0333	0.0563
0.214	1.64	0.15	247.8	0.2935	0.0327	0.0234
0.214	1.64	0.15	262.85	0.3542	0.0315	0.0437
0.214	1.64	0.15	277.9	0.4838	0.0401	0.0304
0.214	1.64	0.15	292.93	0.7229	0.0573	0.0616
0.214	1.64	0.15	307.96	0.9416	0.0593	0.0791
0.214	1.64	0.15	322.87	1.2317	0.0571	0.0878
0.214	1.64	0.15	337.37	1.7289	0.0703	0.1251
0.214	1.64	0.15	352.29	2.1553	0.1017	0.1625
0.214	1.64	0.2	8.26	2.0263	0.1644	0.1559
0.214	1.64	0.2	23.48	1.7346	0.0912	0.1679
0.214	1.64	0.2	37.27	1.0673	0.0512	0.0756
0.214	1.64	0.2	51.94	0.7463	0.0432	0.0507
0.214	1.64	0.2	66.99	0.4562	0.0409	0.0497
0.214	1.64	0.2	82.05	0.356	0.0361	0.045
0.214	1.64	0.2	97.12	0.251	0.0262	0.0276
0.214	1.64	0.2	112.18	0.2218	0.0241	0.0188
0.214	1.64	0.2	127.25	0.1546	0.0239	0.0154
0.214	1.64	0.2	142.32	0.1522	0.0245	0.0345
0.214	1.64	0.2	157.39	0.1248	0.0182	0.0195
0.214	1.64	0.2	172.46	0.1746	0.0252	0.0232
0.214	1.64	0.2	187.54	0.1159	0.0233	0.0167
0.214	1.64	0.2	202.61	0.1466	0.0209	0.0343
0.214	1.64	0.2	217.68	0.1171	0.018	0.0083
0.214	1.64	0.2	232.75	0.2102	0.0301	0.0219
0.214	1.64	0.2	247.82	0.19	0.026	0.0169
0.214	1.64	0.2	262.88	0.2235	0.0246	0.0246
0.214	1.64	0.2	277.95	0.3535	0.0313	0.0305
0.214	1.64	0.2	293.01	0.5191	0.0439	0.0748
0.214	1.64	0.2	308.06	0.7353	0.0515	0.0875
0.214	1.64	0.2	322.73	1.1043	0.0543	0.0824
0.214	1.64	0.2	336.52	1.7522	0.0843	0.166
0.214	1.64	0.2	351.74	2.8289	0.1702	0.2304
0.214	1.64	0.26	10.82	0	0	0
0.214	1.64	0.26	25.19	1.8274	0.1274	0.1754
0.214	1.64	0.26	37.58	0.8814	0.0422	0.0542
0.214	1.64	0.26	51.84	0.533	0.0303	0.0373
0.214	1.64	0.26	66.93	0.3295	0.0275	0.0424
0.214	1.64	0.26	82.01	0.2213	0.0234	0.0189
0.214	1.64	0.26	97.09	0.1959	0.0188	0.0254
0.214	1.64	0.26	112.16	0.1617	0.017	0.0216
0.214	1.64	0.26	127.24	0.1043	0.0164	0.0164
0.214	1.64	0.26	142.31	0.0851	0.0165	0.0106
0.214	1.64	0.26	157.39	0.0813	0.0149	0.0071
0.214	1.64	0.26	172.46	0.0882	0.0176	0.0097
0.214	1.64	0.26	187.54	0.1008	0.0227	0.0225
0.214	1.64	0.26	202.61	0.0678	0.0139	0.0133
0.214	1.64	0.26	217.69	0.1168	0.017	0.0125
0.214	1.64	0.26	232.76	0.0879	0.0153	0.0136
0.214	1.64	0.26	247.84	0.1397	0.0189	0.0166
0.214	1.64	0.26	262.91	0.1744	0.0174	0.0161
0.214	1.64	0.26	277.99	0.2087	0.0187	0.0171
0.214	1.64	0.26	293.07	0.3302	0.0289	0.0422
0.214	1.64	0.26	308.16	0.4817	0.0352	0.042
0.214	1.64	0.26	322.42	0.7951	0.0408	0.0613
0.214	1.64	0.26	334.81	1.4601	0.0938	0.2132
0.214	1.64	0.26	349.18	0	0	0
0.214	1.64	0.34	7.5	0	0	0
0.214	1.64	0.34	27.62	0	0	0
0.214	1.64	0.34	37.97	0.6097	0.0331	0.0369
0.214	1.64	0.34	51.74	0.3476	0.0212	0.0233
0.214	1.64	0.34	66.87	0.2082	0.019	0.0178
0.214	1.64	0.34	81.97	0.1666	0.0182	0.0188
0.214	1.64	0.34	97.06	0.1208	0.0132	0.0128
0.214	1.64	0.34	112.15	0.093	0.0112	0.0073
0.214	1.64	0.34	127.23	0.0673	0.0131	0.0076
0.214	1.64	0.34	142.31	0.0576	0.015	0.0145
0.214	1.64	0.34	157.38	0.0816	0.02	0.0282
0.214	1.64	0.34	172.46	0.0767	0.0237	0.0467
0.214	1.64	0.34	187.54	0	0	0
0.214	1.64	0.34	202.62	0.0632	0.0188	0.0088
0.214	1.64	0.34	217.69	0.0894	0.0171	0.0205
0.214	1.64	0.34	232.77	0.0623	0.0128	0.0147
0.214	1.64	0.34	247.85	0.078	0.0131	0.0081
0.214	1.64	0.34	262.94	0.1055	0.0118	0.0123
0.214	1.64	0.34	278.03	0.1572	0.0142	0.0112
0.214	1.64	0.34	293.13	0.2614	0.0224	0.0325
0.214	1.64	0.34	308.26	0.361	0.0277	0.0304
0.214	1.64	0.34	322.03	0.5869	0.0335	0.0389
0.214	1.64	0.34	332.38	0	0	0
0.214	1.64	0.34	352.5	0	0	0
0.214	1.64	0.45	7.5	0	0	0
0.214	1.64	0.45	29.04	0	0	0
0.214	1.64	0.45	38.02	0.397	0.0223	0.0238
0.214	1.64	0.45	51.66	0.2142	0.0137	0.0169
0.214	1.64	0.45	66.82	0.1572	0.0132	0.0121
0.214	1.64	0.45	81.94	0.083	0.0105	0.007
0.214	1.64	0.45	97.04	0.0554	0.0075	0.0058
0.214	1.64	0.45	112.13	0.0449	0.0074	0.0063
0.214	1.64	0.45	127.22	0.0468	0.0111	0.0086
0.214	1.64	0.45	142.3	0	0	0
0.214	1.64	0.45	157.38	0	0	0
0.214	1.64	0.45	172.45	0	0	0
0.214	1.64	0.45	187.55	0	0	0
0.214	1.64	0.45	202.62	0	0	0
0.214	1.64	0.45	217.7	0.0232	0.0112	0.0122
0.214	1.64	0.45	232.78	0.0566	0.0131	0.0246
0.214	1.64	0.45	247.87	0.0407	0.0083	0.0045
0.214	1.64	0.45	262.96	0.0501	0.0068	0.0136
0.214	1.64	0.45	278.06	0.0883	0.0089	0.0057
0.214	1.64	0.45	293.18	0.1116	0.0115	0.011
0.214	1.64	0.45	308.34	0.2386	0.0182	0.0237
0.214	1.64	0.45	321.98	0.4454	0.0249	0.0319
0.214	1.64	0.45	330.96	0	0	0
0.214	1.64	0.45	352.5	0	0	0
0.215	1.88	0.11	7.84	0	0	0
0.215	1.88	0.11	23.16	3.3378	0.1951	0.426
0.215	1.88	0.11	37.96	2.7154	0.1407	0.3109
0.215	1.88	0.11	52.73	1.5653	0.1013	0.1367
0.215	1.88	0.11	67.28	1.1438	0.0874	0.082
0.215	1.88	0.11	82.17	0.8924	0.0651	0.0853
0.215	1.88	0.11	97.2	0.8012	0.0559	0.0978
0.215	1.88	0.11	112.25	0.7615	0.0628	0.1415
0.215	1.88	0.11	127.3	0.4652	0.0558	0.0675
0.215	1.88	0.11	142.35	0.4891	0.0515	0.0547
0.215	1.88	0.11	157.41	0.3936	0.0438	0.0438
0.215	1.88	0.11	172.47	0.3645	0.05	0.0607
0.215	1.88	0.11	187.53	0	0	0
0.215	1.88	0.11	202.59	0.4806	0.0434	0.0321
0.215	1.88	0.11	217.65	0.506	0.0485	0.0409
0.215	1.88	0.11	232.7	0.5188	0.0543	0.0318
0.215	1.88	0.11	247.75	0.5895	0.0506	0.0359
0.215	1.88	0.11	262.8	0.821	0.0576	0.0569
0.215	1.88	0.11	277.83	0.9854	0.0734	0.1081
0.215	1.88	0.11	292.72	1.2637	0.0902	0.0976
0.215	1.88	0.11	307.27	1.7853	0.1035	0.1436
0.215	1.88	0.11	322.04	2.6943	0.1347	0.2736
0.215	1.88	0.11	336.84	3.6628	0.2011	0.3738
0.215	1.88	0.11	352.16	0	0	0
0.215	1.88	0.15	8.28	0	0	0
0.215	1.88	0.15	24.86	0	0	0
0.215	1.88	0.15	38.98	2.3386	0.1271	0.3522
0.215	1.88	0.15	52.95	1.4945	0.081	0.1452
0.215	1.88	0.15	67.13	0.994	0.0652	0.0752
0.215	1.88	0.15	82.11	0.696	0.0496	0.0584
0.215	1.88	0.15	97.16	0.4648	0.0358	0.0303
0.215	1.88	0.15	112.22	0.438	0.0387	0.039
0.215	1.88	0.15	127.28	0.3178	0.0369	0.0455
0.215	1.88	0.15	142.34	0.2737	0.0311	0.0396
0.215	1.88	0.15	157.4	0.2863	0.0297	0.0223
0.215	1.88	0.15	172.47	0.2677	0.0333	0.0187
0.215	1.88	0.15	187.53	0.2752	0.0323	0.0222
0.215	1.88	0.15	202.6	0.246	0.0258	0.0272
0.215	1.88	0.15	217.66	0.3135	0.0304	0.0335
0.215	1.88	0.15	232.72	0.4341	0.0419	0.0592
0.215	1.88	0.15	247.78	0.4061	0.0386	0.0325
0.215	1.88	0.15	262.84	0.494	0.0379	0.035
0.215	1.88	0.15	277.89	0.6686	0.0485	0.044
0.215	1.88	0.15	292.87	0.998	0.0661	0.0734
0.215	1.88	0.15	307.05	1.6037	0.0873	0.1657
0.215	1.88	0.15	321.02	1.948	0.1074	0.2148
0.215	1.88	0.15	335.14	0	0	0
0.215	1.88	0.15	351.72	0	0	0
0.215	1.88	0.2	7.5	0	0	0
0.215	1.88	0.2	28.48	0	0	0
0.215	1.88	0.2	40.38	0	0	0
0.215	1.88	0.2	53.14	1.1752	0.0648	0.0992
0.215	1.88	0.2	66.99	0.6188	0.0463	0.0717
0.215	1.88	0.2	82.06	0.4684	0.0401	0.0516
0.215	1.88	0.2	97.14	0.3384	0.03	0.0376
0.215	1.88	0.2	112.2	0.2777	0.0284	0.0201
0.215	1.88	0.2	127.27	0.2371	0.0301	0.0305
0.215	1.88	0.2	142.33	0.1954	0.0248	0.0165
0.215	1.88	0.2	157.4	0.1745	0.0208	0.0199
0.215	1.88	0.2	172.47	0.1999	0.0262	0.0273
0.215	1.88	0.2	187.53	0.1874	0.0266	0.0303
0.215	1.88	0.2	202.6	0.1398	0.0201	0.0129
0.215	1.88	0.2	217.67	0.1782	0.0225	0.0204
0.215	1.88	0.2	232.73	0.2625	0.0322	0.0352
0.215	1.88	0.2	247.8	0.2659	0.031	0.0292
0.215	1.88	0.2	262.86	0.388	0.0332	0.0445
0.215	1.88	0.2	277.94	0.5381	0.0399	0.0409
0.215	1.88	0.2	293.01	0.6778	0.05	0.0665
0.215	1.88	0.2	306.86	0.9436	0.0615	0.0748
0.215	1.88	0.2	319.62	0	0	0
0.215	1.88	0.2	331.52	0	0	0
0.215	1.88	0.2	352.5	0	0	0
0.215	1.88	0.26	7.5	0	0	0
0.215	1.88	0.26	22.5	0	0	0
0.215	1.88	0.26	41.86	0	0	0
0.215	1.88	0.26	53.05	0.7443	0.0404	0.0479
0.215	1.88	0.26	66.93	0.4401	0.0316	0.0445
0.215	1.88	0.26	82.03	0.3138	0.0264	0.02
0.215	1.88	0.26	97.12	0.2632	0.0214	0.0195
0.215	1.88	0.26	112.19	0.1565	0.017	0.0107
0.215	1.88	0.26	127.26	0.1554	0.0194	0.0229
0.215	1.88	0.26	142.33	0.1348	0.0176	0.0261
0.215	1.88	0.26	157.4	0.0947	0.0125	0.0141
0.215	1.88	0.26	172.47	0.1333	0.0179	0.0365
0.215	1.88	0.26	187.53	0.1023	0.0174	0.0289
0.215	1.88	0.26	202.6	0.1361	0.0164	0.0129
0.215	1.88	0.26	217.67	0.134	0.0162	0.0332
0.215	1.88	0.26	232.74	0.1496	0.0201	0.0336
0.215	1.88	0.26	247.81	0.1865	0.0225	0.0173
0.215	1.88	0.26	262.88	0.2104	0.0193	0.0202
0.215	1.88	0.26	277.97	0.3472	0.0251	0.0397
0.215	1.88	0.26	293.07	0.4599	0.0332	0.0449
0.215	1.88	0.26	306.95	0.7515	0.0454	0.0451
0.215	1.88	0.26	318.14	0	0	0
0.215	1.88	0.26	337.5	0	0	0
0.215	1.88	0.26	352.5	0	0	0
0.215	1.88	0.34	7.5	0	0	0
0.215	1.88	0.34	22.5	0	0	0
0.215	1.88	0.34	42.37	0	0	0
0.215	1.88	0.34	52.72	0.4224	0.0246	0.0264
0.215	1.88	0.34	66.9	0.2735	0.0217	0.0357
0.215	1.88	0.34	82.01	0.19	0.0184	0.0234
0.215	1.88	0.34	97.1	0.1485	0.014	0.0171
0.215	1.88	0.34	112.18	0.1113	0.0125	0.0135
0.215	1.88	0.34	127.25	0.0847	0.0122	0.0127
0.215	1.88	0.34	142.32	0.0642	0.0102	0.0089
0.215	1.88	0.34	157.4	0.0811	0.0102	0.013
