0,1,2,3,4
54.0,-0.11405749933333331,-2.234537183333333,6.2444847,0.026366262000000005
55.0,-2.5610436166666664,-5.23829965,4.07403753,0.006278405272333335
56.0,4.00395065,-12.759925433333335,3.7160852466666667,-0.09400638083333333
57.0,4.513615866666666,3.2432903835,4.634869116666667,0.018089536166666666
58.0,3.7831760266666663,5.0939410249999995,7.934337133333332,0.013736858583333332
59.0,4.536873516666667,3.684986633333333,7.265774033333333,0.012068421516666665
60.0,3.51900094,2.1468202633333333,5.2363566666666665,0.024153249166666668
61.0,4.564854766666667,3.5314945833333335,5.7947877666666665,0.019447361833333333
62.0,4.84324595,2.956696616666667,5.878725800000001,0.0285401225
63.0,8.0700509,2.4474993916666663,3.882123976666667,0.027957580333333332
64.0,3.2681994833333334,0.9566397433333335,2.402363703333333,0.00582481953
65.0,2.6214416333333332,3.8718501333333335,2.6340377166666666,0.009420822666666667
66.0,1.8844134916666666,1.43235665,1.5671054596666671,0.013387834533333337
67.0,3.5858001683333334,-0.3209499140000001,2.5054647666666665,0.0262837305
68.0,1.2066951333333333,-0.8876565166666666,0.8881265583333332,0.005197275033333333
69.0,7.110202683333334,4.547344076666667,0.5437960550000001,0.022221107116666666
70.0,0.6042420350000001,-1.6340903666666666,0.73326904,0.0032440740500000007
71.0,-0.5791674233333334,-1.1248368483333333,5.287443816666666,0.006909495499999999
72.0,1.8162067166666664,0.017522216666666573,8.699229511666667,0.028418859900000006
73.0,4.350155423333333,-2.083050366666666,3.495961923333334,-0.0372633345
74.0,0.7502550175000001,1.1364266166666661,3.280515916666667,-0.001948404483333335
75.0,3.875470116666667,1.0075431933333334,2.9042093999999996,0.033325871666666666
76.0,6.2050646,8.086854606666666,5.947899366666667,0.048158398166666665
77.0,5.45235715,3.4402545166666667,6.259016850000001,0.020289943166666668
78.0,6.996783266666667,6.237842666666666,6.095805966666667,0.007955584166666666
79.0,12.755551500000001,14.793695383333334,1.6598045438333333,0.0426917395
80.0,14.115661833333334,19.93634833333333,16.567608833333335,0.10288821233333333
81.0,1.8545290666666665,0.3019287133333334,1.3750023383333332,0.012310686250000001
82.0,3.46960305,5.2399670333333335,9.7027765,0.03892690966666667
83.0,2.058428426666667,-1.28184718,2.08360455,0.008976414116666666
84.0,2.1290961850000003,-10.607541383333333,7.642917833333333,0.07517377866666668
85.0,-3.2403101316666674,-7.558452583333334,6.698702949999999,0.015098927749999998
86.0,2.173595125,1.0470240983333334,-5.446590416666667,-0.06688994985
87.0,7.9180850666666664,4.743196716666667,3.8208030833333333,0.04704969266666667
88.0,5.7062310499999995,1.80213425,6.73133185,0.157758634
89.0,6.278709416666666,3.3925735500000003,6.621903066666667,0.014123180083333332
90.0,14.733790240000003,12.306955853333333,12.309720750000002,0.06453114616666666
91.0,15.0903603,16.4391345,12.879580050000001,0.07677723016666667
92.0,9.876880383333331,7.637602824999999,10.877147873333334,0.053546281849999995
93.0,3.9329831760000005,1.3794090433333335,4.202384233333333,0.08030334249166667
94.0,3.038508916666667,1.671230435,3.089195366666667,0.01694535575
95.0,9.595809716666666,1.8453576833333332,1.8627604433333333,0.011087556823333332
96.0,1.5639722416666666,-2.1709771166666667,2.9305081016666663,0.029987791333333333
97.0,5.041482169999999,-7.366890916666667,-7.329268316666666,-0.06040418758333333
98.0,1.4321564100000002,-1.4712659833333335,1.467874003333333,0.016402110983333332
99.0,3.7735717833333333,1.2333488666666668,2.0877046416666665,0.029057786833333335
100.0,3.1618636500000004,0.7547985773333333,1.2152013833333333,0.002917960118833333
101.0,4.456554897499999,-3.09377635,-1.2397050539999999,0.03500767131666667
102.0,1.7171435016666667,-0.17979618333333333,0.9583974544999999,0.011163081266666668
103.0,3.7309859000000003,-3.9171732166666664,-1.3816324833333333,0.007616736166666666
104.0,2.126819133333333,-0.9579975433333333,2.2360524500000003,0.010227163
105.0,6.939224516666667,4.030380256666667,6.363219360000001,0.026175801000000002
106.0,7.1713803,4.61938741,5.939264220000001,0.02140865156666667
107.0,13.150661600000001,10.832204183333333,9.023724766666668,0.040576497733333335
108.0,11.378904816666667,11.623815283333334,12.09715215,0.060469693299999995
109.0,13.307925066666668,15.697650933333335,12.525784566666667,0.06884395566666668
110.0,4.40097805,-0.17629181666666685,10.606139125,0.09460227396666666
111.0,1.4317756500000003,-0.33800691166666663,0.38232922333333336,0.010026669333333333
112.0,2.2757865,4.5008977833333335,8.112545800000001,0.04107031049999999
113.0,0.6433203816666667,-0.92811845,1.741612555,0.014254280316666666
114.0,-0.1581945916666666,0.9841904499999999,6.747196916666667,0.04087168683333334
115.0,6.559417533333334,6.171637616666666,6.0221189,0.023546786500000003
116.0,0.6002448533333333,-3.3615766666666667,1.0741826683333333,0.12133337083333333
117.0,-0.5032262133333333,-3.92754715,4.229438271666667,0.025631048
118.0,1.5960164749999999,-0.7400828499999998,0.7978340949999999,-0.03178974408333334
119.0,10.792179499999998,4.469555316666667,17.838999916666666,0.052828961333333334
120.0,7.346448083333333,3.931694516666667,8.6115519,0.015027206000000001
121.0,4.8030549,4.737721166666667,7.6626479000000005,0.020870163166666664
122.0,3.8970884500000005,1.8782396216666664,4.0788313333333335,0.008631131700000001
123.0,5.619470199999999,9.279898883333333,6.5859031833333335,0.037998995933333335
124.0,4.94783155,5.754048586666667,1.9037474550000002,0.023623662216666664
125.0,14.110747266666666,3.8694014500000002,-4.488299055,0.0020894641666666662
126.0,0.9050925833333331,-1.0498725999999998,0.7569418649999999,0.003970231466666666
127.0,6.2484481333333335,-10.862853166666666,-5.882099333333334,-0.011291251666666667
128.0,1.3114393333333332,-0.10143289999999994,0.6271659966666666,0.0015109108833333336
129.0,2.984559766666667,5.27122575,-1.6256340666666667,-0.04394701433333333
130.0,14.798292169666666,13.559615503333333,3.270813066666667,0.04839859228383333
131.0,0.9391136000000001,-2.388696895,8.416989883333335,0.32666038866666663
132.0,-1.2134253783333333,-5.038625683333333,9.23711435,0.039003398666666675
133.0,1.2454066249999998,0.7271201233333332,6.648445083333333,-0.030451408733333334
134.0,2.014724983333333,0.08636688833333324,2.496809183333333,0.0109552345
135.0,21.558350166666667,21.348164333333333,20.051574833333333,0.08543315333333333
136.0,18.54850683333333,19.487214666666667,23.243204833333333,0.08775009
137.0,18.378917016666666,20.694444666666666,13.25437039,0.06836059746666667
138.0,13.913049766666665,7.46435675,16.355585833333333,0.10804961333333334
139.0,6.998219566666666,5.51447685,1.6775307083333333,0.036181202616666665
140.0,16.246021000000002,8.3514558,-7.5637333,-0.010196274666666666
141.0,0.17647964333333332,-2.9169938833333333,1.4559788483333334,0.013335248350000002
142.0,12.766367628333333,-0.92812326,-14.807214666666667,0.022097372450000003
143.0,13.504615166666667,9.175690916666667,0.3623503636666667,0.039017255833333334
144.0,6.717791900000001,21.684105966666664,17.11837305,0.21076327195
145.0,2.9126742999999995,0.49585800500000005,2.3366379666666663,0.008562135866666666
146.0,3.253107945,-2.6060386166666665,-1.952621761666667,0.07044630796666666
147.0,3.23047891,1.6280786833333332,3.004411256666667,0.006731786445000001
148.0,3.0228627333333336,-3.968008435,-1.6463552000000001,-0.011290198138333337
149.0,6.118175250000001,5.8562532166666665,4.116604433333333,0.0290064744
150.0,20.868737666666664,19.398692766666667,16.22849825,0.04847162371666666
151.0,21.641774833333333,24.715744333333333,23.47075166666667,0.06789368350000001
152.0,1.3327815766666666,0.5849576333333334,0.7979905400000001,0.0012561960833333333
153.0,2.2405500666666667,1.686278814166667,2.2895544333333335,0.0082959025
154.0,0.9488144433333333,-0.3767273566666665,3.5585367666666663,0.014069583666666668
155.0,-0.4297575466666667,-1.4038665666666663,6.301146133333333,0.02412877083333333
156.0,3.9260767078333347,4.945006366666667,6.851214733333333,0.053167965000000005
157.0,-0.543578676,-0.4047794666666667,4.416000773333333,0.035481753
158.0,-0.47645040833333335,-0.8201841083333333,0.7385441300000001,0.0107840934
159.0,-2.7148526166666667,-4.0021384583333335,7.259343866666666,0.03950914316666667
160.0,-1.4287011833333334,-3.8129237000000007,7.853731831666665,0.023190924386666662
161.0,-2.939543625,-3.8155359499999997,7.1238184816666665,0.0016618863999999973
162.0,0.18230940833333323,0.016609772333333234,-0.046721466666666656,-0.003842009923333334
163.0,1.5897332933333335,0.5070735266666667,2.1263788483333332,-0.04666050111666667
164.0,0.9749544483333333,0.46194978500000006,1.3207511583333333,0.00894732884
165.0,-1.5728087000000002,-2.7921798499999997,4.718814181633333,0.01402288641
166.0,-0.29487731666666667,-1.0232282833333333,0.6679784683333333,0.0052672600333333345
167.0,1.6484499916666666,1.1479680566666668,1.7966557566666665,0.01161684815
168.0,1.390758825,0.40934011666666675,4.768833833333334,0.01542481555
169.0,-0.45450744216666666,-1.7651153766666667,2.4937639166666665,0.020580532166666665
170.0,0.9801819933333333,1.7688599833333332,5.130567849999999,0.013476633883333334
171.0,0.335178375,-0.13564192166666666,-0.26451842500000006,0.05582433936666667
172.0,6.566310419000001,7.608406275,6.780900705,0.07110656193333333
173.0,1.0802773350000001,1.1753746366666669,0.5854770573333333,0.0013874666499999995
174.0,0.4061832025,-0.888838925,1.2807268833333334,0.012696995000000003
175.0,0.3852208416666667,-0.4393800266666667,0.641923355,0.00210464615
176.0,0.25220140499999993,-3.5930502499999997,0.8865816056666667,-0.0112677143
177.0,2.9043161499999997,2.7359125,2.4072706,0.050318144499999995
178.0,9.715095255,14.305619704999998,15.420116466666668,-0.15767251556666667
179.0,14.590900037666666,22.372121045,18.632146449999997,0.08817001264711666
180.0,-0.8070886366666666,-1.8880653833333334,3.2073434666666665,0.0156258778
181.0,-1.2914485166666667,-2.8425575,5.450011783333333,0.015243526283333331
182.0,1.4383632166666667,0.7160611833333332,0.9152187166666668,0.0014397225083333336
183.0,3.1041891833333337,2.4108348833333335,2.943472691666667,0.0014100082733333333
184.0,-1.0849319666666666,-2.4234473666666667,2.7007052999999996,0.055416948766666675
185.0,1.4087414666666669,4.490111283333333,1.0354701666666666,0.055060606783333334
186.0,-0.29561989833333335,-0.7856226766666666,0.28945374,0.0030941348166666667
187.0,1.0499572216666666,0.4608706866666667,1.0807453116666665,0.007032652233333333
188.0,0.167465705,-2.4469594433333337,2.07998701,0.012577122083333335
189.0,0.8934198506666666,-0.05643439066666667,0.8533469,-0.0005765133499999999
190.0,-0.12055628533333333,-0.8157814616666667,0.2797695083333333,0.0044456502500000005
191.0,1.2557571566666665,0.5345696666666667,-1.0202085233333333,-0.010427108131666666
192.0,3.9420858166666672,4.299206016666666,2.50952525,0.06270614309
193.0,-2.132494626666667,-4.724123783333334,8.43084975,0.22260923266666668
194.0,-1.1703049166666668,-1.8471882333333334,2.1592172333333335,-0.0014809964166666663
