#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
179,16,16,4.90361,0.383617,-0.427844,136,0.00222737,0.000111369,0.05,0.454828,0.625457
179,17,16,4.90361,0.383617,-0.427844,144,0.00219248,0.000109624,0.05,0.454828,0.625457
179,18,16,4.90361,0.383617,-0.427844,152,0.00196632,9.8316E-05,0.05,0.454828,0.625457
179,19,16,4.90361,0.383617,-0.427844,160,0.00201465,0.000100732,0.05,0.454828,0.625457
179,20,16,4.90361,0.383617,-0.427844,168,0.00198661,9.93305E-05,0.05,0.454828,0.625457
179,21,16,4.90361,0.383617,-0.427844,176,0.00199024,9.9512E-05,0.05,0.454828,0.625457
179,22,16,4.90361,0.383617,-0.427844,184,0.00210499,0.000105249,0.05,0.454828,0.625457
179,23,16,4.90361,0.383617,-0.427844,192,0.00225609,0.000112804,0.05,0.454828,0.625457
179,24,16,4.90361,0.383617,-0.427844,200,0.00197409,9.87047E-05,0.05,0.454828,0.625457
179,25,16,4.90361,0.383617,-0.427844,208,0.00220785,0.000110392,0.05,0.454828,0.625457
179,26,16,4.90361,0.383617,-0.427844,216,0.00203113,0.000101556,0.05,0.454828,0.625457
179,27,16,4.90361,0.383617,-0.427844,224,0.00206318,0.000103159,0.05,0.454828,0.625457
179,28,16,4.90361,0.383617,-0.427844,232,0.00215999,0.000108,0.05,0.454828,0.625457
179,29,16,4.90361,0.383617,-0.427844,240,0.00200939,0.000100469,0.05,0.454828,0.625457
179,30,16,4.90361,0.383617,-0.427844,248,0.00234094,0.000117047,0.05,0.454828,0.625457
179,31,16,4.90361,0.383617,-0.427844,256,0.00216027,0.000108014,0.05,0.454828,0.625457
179,32,16,4.90361,0.383617,-0.427844,264,0.00258814,0.000129407,0.05,0.454828,0.625457
179,33,16,4.90361,0.383617,-0.427844,272,0.0026866,0.00013433,0.05,0.454828,0.625457
179,34,16,4.90361,0.383617,-0.427844,280,0.00267546,0.000133773,0.05,0.454828,0.625457
179,35,16,4.90361,0.383617,-0.427844,288,0.00292928,0.000146464,0.05,0.454828,0.625457
179,36,16,4.90361,0.383617,-0.427844,296,0.00315595,0.000157797,0.05,0.454828,0.625457
179,37,16,4.90361,0.383617,-0.427844,304,0.00349782,0.000174891,0.05,0.454828,0.625457
179,38,16,4.90361,0.383617,-0.427844,312,0.00335178,0.000167589,0.05,0.454828,0.625457
179,39,16,4.90361,0.383617,-0.427844,320,0.00420294,0.000210147,0.05,0.454828,0.625457
179,40,16,4.90361,0.383617,-0.427844,328,0.00408527,0.000204264,0.05,0.454828,0.625457
179,41,16,4.90361,0.383617,-0.427844,336,0.00463104,0.000231552,0.05,0.454828,0.625457
179,42,16,4.90361,0.383617,-0.427844,344,0.00526403,0.000263201,0.05,0.454828,0.625457
179,43,16,4.90361,0.383617,-0.427844,352,0.00582591,0.000291296,0.05,0.454828,0.625457
179,44,16,4.90361,0.383617,-0.427844,360,0.00527849,0.000263925,0.05,0.454828,0.625457
180,0,16,11.6407,0.522915,-0.475053,8,0.000698722,3.49361E-05,0.05,0.426786,0.572808
180,1,16,11.6407,0.522915,-0.475053,16,0.000762286,3.81143E-05,0.05,0.426786,0.572808
180,2,16,11.6407,0.522915,-0.475053,24,0.00078207,3.91035E-05,0.05,0.426786,0.572808
180,3,16,11.6407,0.522915,-0.475053,32,0.000797583,3.98792E-05,0.05,0.426786,0.572808
180,4,16,11.6407,0.522915,-0.475053,40,0.000754317,3.77159E-05,0.05,0.426786,0.572808
180,5,16,11.6407,0.522915,-0.475053,48,0.000796111,3.98056E-05,0.05,0.426786,0.572808
180,6,16,11.6407,0.522915,-0.475053,56,0.000651545,3.25772E-05,0.05,0.426786,0.572808
180,7,16,11.6407,0.522915,-0.475053,64,0.000766278,3.83139E-05,0.05,0.426786,0.572808
180,8,16,11.6407,0.522915,-0.475053,72,0.000678769,3.39384E-05,0.05,0.426786,0.572808
180,9,16,11.6407,0.522915,-0.475053,80,0.000710135,3.55067E-05,0.05,0.426786,0.572808
180,10,16,11.6407,0.522915,-0.475053,88,0.000627721,3.1386E-05,0.05,0.426786,0.572808
180,11,16,11.6407,0.522915,-0.475053,96,0.000550784,2.75392E-05,0.05,0.426786,0.572808
180,12,16,11.6407,0.522915,-0.475053,104,0.000655604,3.27802E-05,0.05,0.426786,0.572808
180,13,16,11.6407,0.522915,-0.475053,112,0.000652023,3.26011E-05,0.05,0.426786,0.572808
180,14,16,11.6407,0.522915,-0.475053,120,0.000576926,2.88463E-05,0.05,0.426786,0.572808
180,15,16,11.6407,0.522915,-0.475053,128,0.000582172,2.91086E-05,0.05,0.426786,0.572808
180,16,16,11.6407,0.522915,-0.475053,136,0.000664336,3.32168E-05,0.05,0.426786,0.572808
180,17,16,11.6407,0.522915,-0.475053,144,0.000569398,2.84699E-05,0.05,0.426786,0.572808
180,18,16,11.6407,0.522915,-0.475053,152,0.000591527,2.95764E-05,0.05,0.426786,0.572808
180,19,16,11.6407,0.522915,-0.475053,160,0.000555128,2.77564E-05,0.05,0.426786,0.572808
180,20,16,11.6407,0.522915,-0.475053,168,0.00059447,2.97235E-05,0.05,0.426786,0.572808
180,21,16,11.6407,0.522915,-0.475053,176,0.00060986,3.0493E-05,0.05,0.426786,0.572808
180,22,16,11.6407,0.522915,-0.475053,184,0.000558601,2.793E-05,0.05,0.426786,0.572808
180,23,16,11.6407,0.522915,-0.475053,192,0.000534019,2.67009E-05,0.05,0.426786,0.572808
180,24,16,11.6407,0.522915,-0.475053,200,0.000563835,2.81917E-05,0.05,0.426786,0.572808
180,25,16,11.6407,0.522915,-0.475053,208,0.000568914,2.84457E-05,0.05,0.426786,0.572808
180,26,16,11.6407,0.522915,-0.475053,216,0.000532207,2.66103E-05,0.05,0.426786,0.572808
180,27,16,11.6407,0.522915,-0.475053,224,0.000604522,3.02261E-05,0.05,0.426786,0.572808
180,28,16,11.6407,0.522915,-0.475053,232,0.00061389,3.06945E-05,0.05,0.426786,0.572808
180,29,16,11.6407,0.522915,-0.475053,240,0.000568386,2.84193E-05,0.05,0.426786,0.572808
180,30,16,11.6407,0.522915,-0.475053,248,0.000674706,3.37353E-05,0.05,0.426786,0.572808
180,31,16,11.6407,0.522915,-0.475053,256,0.000683809,3.41905E-05,0.05,0.426786,0.572808
180,32,16,11.6407,0.522915,-0.475053,264,0.000676526,3.38263E-05,0.05,0.426786,0.572808
180,33,16,11.6407,0.522915,-0.475053,272,0.0006544,3.272E-05,0.05,0.426786,0.572808
180,34,16,11.6407,0.522915,-0.475053,280,0.000668033,3.34017E-05,0.05,0.426786,0.572808
180,35,16,11.6407,0.522915,-0.475053,288,0.000679124,3.39562E-05,0.05,0.426786,0.572808
180,36,16,11.6407,0.522915,-0.475053,296,0.000652657,3.26328E-05,0.05,0.426786,0.572808
180,37,16,11.6407,0.522915,-0.475053,304,0.000727996,3.63998E-05,0.05,0.426786,0.572808
180,38,16,11.6407,0.522915,-0.475053,312,0.000744826,3.72413E-05,0.05,0.426786,0.572808
180,39,16,11.6407,0.522915,-0.475053,320,0.000710076,3.55038E-05,0.05,0.426786,0.572808
180,40,16,11.6407,0.522915,-0.475053,328,0.00072036,3.6018E-05,0.05,0.426786,0.572808
180,41,16,11.6407,0.522915,-0.475053,336,0.000716541,3.58271E-05,0.05,0.426786,0.572808
180,42,16,11.6407,0.522915,-0.475053,344,0.000682723,3.41362E-05,0.05,0.426786,0.572808
180,43,16,11.6407,0.522915,-0.475053,352,0.000811043,4.05522E-05,0.05,0.426786,0.572808
180,44,16,11.6407,0.522915,-0.475053,360,0.000778963,3.89481E-05,0.05,0.426786,0.572808
181,0,16,5.89542,0.36364,-0.484333,8,0.00514399,0.000257199,0.05,0.421609,0.563237
181,1,16,5.89542,0.36364,-0.484333,16,0.00465082,0.000232541,0.05,0.421609,0.563237
181,2,16,5.89542,0.36364,-0.484333,24,0.0041643,0.000208215,0.05,0.421609,0.563237
181,3,16,5.89542,0.36364,-0.484333,32,0.00397543,0.000198771,0.05,0.421609,0.563237
181,4,16,5.89542,0.36364,-0.484333,40,0.00357441,0.000178721,0.05,0.421609,0.563237
181,5,16,5.89542,0.36364,-0.484333,48,0.00316242,0.000158121,0.05,0.421609,0.563237
181,6,16,5.89542,0.36364,-0.484333,56,0.0025481,0.000127405,0.05,0.421609,0.563237
181,7,16,5.89542,0.36364,-0.484333,64,0.00268321,0.00013416,0.05,0.421609,0.563237
181,8,16,5.89542,0.36364,-0.484333,72,0.00246731,0.000123366,0.05,0.421609,0.563237
181,9,16,5.89542,0.36364,-0.484333,80,0.00196376,9.81878E-05,0.05,0.421609,0.563237
181,10,16,5.89542,0.36364,-0.484333,88,0.00201784,0.000100892,0.05,0.421609,0.563237
181,11,16,5.89542,0.36364,-0.484333,96,0.00176728,8.83638E-05,0.05,0.421609,0.563237
181,12,16,5.89542,0.36364,-0.484333,104,0.00171907,8.59537E-05,0.05,0.421609,0.563237
181,13,16,5.89542,0.36364,-0.484333,112,0.00156313,7.81565E-05,0.05,0.421609,0.563237
181,14,16,5.89542,0.36364,-0.484333,120,0.00159786,7.98931E-05,0.05,0.421609,0.563237
181,15,16,5.89542,0.36364,-0.484333,128,0.00156644,7.83219E-05,0.05,0.421609,0.563237
181,16,16,5.89542,0.36364,-0.484333,136,0.00159563,7.97815E-05,0.05,0.421609,0.563237
181,17,16,5.89542,0.36364,-0.484333,144,0.00147856,7.39278E-05,0.05,0.421609,0.563237
181,18,16,5.89542,0.36364,-0.484333,152,0.00149758,7.48791E-05,0.05,0.421609,0.563237
181,19,16,5.89542,0.36364,-0.484333,160,0.00146945,7.34723E-05,0.05,0.421609,0.563237
181,20,16,5.89542,0.36364,-0.484333,168,0.00144801,7.24007E-05,0.05,0.421609,0.563237
181,21,16,5.89542,0.36364,-0.484333,176,0.00149107,7.45533E-05,0.05,0.421609,0.563237
181,22,16,5.89542,0.36364,-0.484333,184,0.00136117,6.80586E-05,0.05,0.421609,0.563237
181,23,16,5.89542,0.36364,-0.484333,192,0.00158167,7.90834E-05,0.05,0.421609,0.563237
181,24,16,5.89542,0.36364,-0.484333,200,0.001481,7.40502E-05,0.05,0.421609,0.563237
181,25,16,5.89542,0.36364,-0.484333,208,0.00141351,7.06756E-05,0.05,0.421609,0.563237
181,26,16,5.89542,0.36364,-0.484333,216,0.00144063,7.20315E-05,0.05,0.421609,0.563237
181,27,16,5.89542,0.36364,-0.484333,224,0.00142163,7.10813E-05,0.05,0.421609,0.563237
181,28,16,5.89542,0.36364,-0.484333,232,0.00144956,7.24778E-05,0.05,0.421609,0.563237
181,29,16,5.89542,0.36364,-0.484333,240,0.0014965,7.48249E-05,0.05,0.421609,0.563237
181,30,16,5.89542,0.36364,-0.484333,248,0.00181298,9.0649E-05,0.05,0.421609,0.563237
181,31,16,5.89542,0.36364,-0.484333,256,0.00175987,8.79934E-05,0.05,0.421609,0.563237
181,32,16,5.89542,0.36364,-0.484333,264,0.00169545,8.47727E-05,0.05,0.421609,0.563237
181,33,16,5.89542,0.36364,-0.484333,272,0.00209907,0.000104954,0.05,0.421609,0.563237
181,34,16,5.89542,0.36364,-0.484333,280,0.00217591,0.000108796,0.05,0.421609,0.563237
181,35,16,5.89542,0.36364,-0.484333,288,0.00221963,0.000110982,0.05,0.421609,0.563237
181,36,16,5.89542,0.36364,-0.484333,296,0.00270676,0.000135338,0.05,0.421609,0.563237
181,37,16,5.89542,0.36364,-0.484333,304,0.00315623,0.000157812,0.05,0.421609,0.563237
181,38,16,5.89542,0.36364,-0.484333,312,0.00325036,0.000162518,0.05,0.421609,0.563237
181,39,16,5.89542,0.36364,-0.484333,320,0.00395006,0.000197503,0.05,0.421609,0.563237
181,40,16,5.89542,0.36364,-0.484333,328,0.00371298,0.000185649,0.05,0.421609,0.563237
181,41,16,5.89542,0.36364,-0.484333,336,0.00427669,0.000213835,0.05,0.421609,0.563237
181,42,16,5.89542,0.36364,-0.484333,344,0.00456438,0.000228219,0.05,0.421609,0.563237
181,43,16,5.89542,0.36364,-0.484333,352,0.00464964,0.000232482,0.05,0.421609,0.563237
181,44,16,5.89542,0.36364,-0.484333,360,0.00474128,0.000237064,0.05,0.421609,0.563237
182,0,16,1.90383,0.298155,-0.297938,8,0.0403226,0.00201613,0.05,0.550536,0.814265
182,1,16,1.90383,0.298155,-0.297938,16,0.0338814,0.00169407,0.05,0.550536,0.814265
182,2,16,1.90383,0.298155,-0.297938,24,0.0341468,0.00170734,0.05,0.550536,0.814265
182,3,16,1.90383,0.298155,-0.297938,32,0.0316816,0.00158408,0.05,0.550536,0.814265
182,4,16,1.90383,0.298155,-0.297938,40,0.0278054,0.00139027,0.05,0.550536,0.814265
182,5,16,1.90383,0.298155,-0.297938,48,0.0256639,0.00128319,0.05,0.550536,0.814265
182,6,16,1.90383,0.298155,-0.297938,56,0.0221784,0.00110892,0.05,0.550536,0.814265
182,7,16,1.90383,0.298155,-0.297938,64,0.0199813,0.000999067,0.05,0.550536,0.814265
182,8,16,1.90383,0.298155,-0.297938,72,0.0178042,0.000890212,0.05,0.550536,0.814265
182,9,16,1.90383,0.298155,-0.297938,80,0.0169417,0.000847086,0.05,0.550536,0.814265
182,10,16,1.90383,0.298155,-0.297938,88,0.016908,0.000845401,0.05,0.550536,0.814265
182,11,16,1.90383,0.298155,-0.297938,96,0.0151054,0.000755269,0.05,0.550536,0.814265
182,12,16,1.90383,0.298155,-0.297938,104,0.0143839,0.000719197,0.05,0.550536,0.814265
182,13,16,1.90383,0.298155,-0.297938,112,0.0164273,0.000821364,0.05,0.550536,0.814265
182,14,16,1.90383,0.298155,-0.297938,120,0.0139759,0.000698794,0.05,0.550536,0.814265
182,15,16,1.90383,0.298155,-0.297938,128,0.0134159,0.000670793,0.05,0.550536,0.814265
182,16,16,1.90383,0.298155,-0.297938,136,0.0144273,0.000721365,0.05,0.550536,0.814265
182,17,16,1.90383,0.298155,-0.297938,144,0.0139618,0.000698091,0.05,0.550536,0.814265
182,18,16,1.90383,0.298155,-0.297938,152,0.0137432,0.00068716,0.05,0.550536,0.814265
182,19,16,1.90383,0.298155,-0.297938,160,0.013577,0.000678848,0.05,0.550536,0.814265
182,20,16,1.90383,0.298155,-0.297938,168,0.0133145,0.000665726,0.05,0.550536,0.814265
182,21,16,1.90383,0.298155,-0.297938,176,0.01553,0.000776501,0.05,0.550536,0.814265
182,22,16,1.90383,0.298155,-0.297938,184,0.0152179,0.000760896,0.05,0.550536,0.814265
182,23,16,1.90383,0.298155,-0.297938,192,0.0140099,0.000700493,0.05,0.550536,0.814265
182,24,16,1.90383,0.298155,-0.297938,200,0.014487,0.000724351,0.05,0.550536,0.814265
182,25,16,1.90383,0.298155,-0.297938,208,0.0151187,0.000755933,0.05,0.550536,0.814265
182,26,16,1.90383,0.298155,-0.297938,216,0.0145503,0.000727515,0.05,0.550536,0.814265
182,27,16,1.90383,0.298155,-0.297938,224,0.0131414,0.00065707,0.05,0.550536,0.814265
182,28,16,1.90383,0.298155,-0.297938,232,0.0155477,0.000777385,0.05,0.550536,0.814265
182,29,16,1.90383,0.298155,-0.297938,240,0.0133096,0.00066548,0.05,0.550536,0.814265
182,30,16,1.90383,0.298155,-0.297938,248,0.0149001,0.000745004,0.05,0.550536,0.814265
182,31,16,1.90383,0.298155,-0.297938,256,0.0152151,0.000760757,0.05,0.550536,0.814265
182,32,16,1.90383,0.298155,-0.297938,264,0.0152242,0.000761212,0.05,0.550536,0.814265
182,33,16,1.90383,0.298155,-0.297938,272,0.0155878,0.000779391,0.05,0.550536,0.814265
182,34,16,1.90383,0.298155,-0.297938,280,0.0186753,0.000933763,0.05,0.550536,0.814265
182,35,16,1.90383,0.298155,-0.297938,288,0.0180111,0.000900556,0.05,0.550536,0.814265
182,36,16,1.90383,0.298155,-0.297938,296,0.0197111,0.000985555,0.05,0.550536,0.814265
182,37,16,1.90383,0.298155,-0.297938,304,0.0209533,0.00104766,0.05,0.550536,0.814265
182,38,16,1.90383,0.298155,-0.297938,312,0.025293,0.00126465,0.05,0.550536,0.814265
182,39,16,1.90383,0.298155,-0.297938,320,0.0270392,0.00135196,0.05,0.550536,0.814265
182,40,16,1.90383,0.298155,-0.297938,328,0.0282486,0.00141243,0.05,0.550536,0.814265
182,41,16,1.90383,0.298155,-0.297938,336,0.0333252,0.00166626,0.05,0.550536,0.814265
182,42,16,1.90383,0.298155,-0.297938,344,0.0364352,0.00182176,0.05,0.550536,0.814265
182,43,16,1.90383,0.298155,-0.297938,352,0.0378915,0.00189458,0.05,0.550536,0.814265
182,44,16,1.90383,0.298155,-0.297938,360,0.0383627,0.00191813,0.05,0.550536,0.814265
183,0,16,1.71282,0.320157,-0.158254,8,0.0335615,0.00167808,0.05,0.701107,1.13211
183,1,16,1.71282,0.320157,-0.158254,16,0.0310658,0.00155329,0.05,0.701107,1.13211
183,2,16,1.71282,0.320157,-0.158254,24,0.0305506,0.00152753,0.05,0.701107,1.13211
183,3,16,1.71282,0.320157,-0.158254,32,0.0268367,0.00134184,0.05,0.701107,1.13211
183,4,16,1.71282,0.320157,-0.158254,40,0.0257994,0.00128997,0.05,0.701107,1.13211
183,5,16,1.71282,0.320157,-0.158254,48,0.0226256,0.00113128,0.05,0.701107,1.13211
183,6,16,1.71282,0.320157,-0.158254,56,0.0217275,0.00108638,0.05,0.701107,1.13211
183,7,16,1.71282,0.320157,-0.158254,64,0.0218578,0.00109289,0.05,0.701107,1.13211
183,8,16,1.71282,0.320157,-0.158254,72,0.0204448,0.00102224,0.05,0.701107,1.13211
183,9,16,1.71282,0.320157,-0.158254,80,0.0178023,0.000890117,0.05,0.701107,1.13211
183,10,16,1.71282,0.320157,-0.158254,88,0.0179023,0.000895117,0.05,0.701107,1.13211
183,11,16,1.71282,0.320157,-0.158254,96,0.0168261,0.000841306,0.05,0.701107,1.13211
183,12,16,1.71282,0.320157,-0.158254,104,0.0174453,0.000872264,0.05,0.701107,1.13211
183,13,16,1.71282,0.320157,-0.158254,112,0.0132708,0.000663538,0.05,0.701107,1.13211
183,14,16,1.71282,0.320157,-0.158254,120,0.0157809,0.000789043,0.05,0.701107,1.13211
183,15,16,1.71282,0.320157,-0.158254,128,0.0137949,0.000689746,0.05,0.701107,1.13211
183,16,16,1.71282,0.320157,-0.158254,136,0.0128651,0.000643256,0.05,0.701107,1.13211
183,17,16,1.71282,0.320157,-0.158254,144,0.0141842,0.00070921,0.05,0.701107,1.13211
183,18,16,1.71282,0.320157,-0.158254,152,0.0135473,0.000677364,0.05,0.701107,1.13211
183,19,16,1.71282,0.320157,-0.158254,160,0.013181,0.000659048,0.05,0.701107,1.13211
183,20,16,1.71282,0.320157,-0.158254,168,0.013333,0.000666649,0.05,0.701107,1.13211
183,21,16,1.71282,0.320157,-0.158254,176,0.0137694,0.000688469,0.05,0.701107,1.13211
183,22,16,1.71282,0.320157,-0.158254,184,0.0130371,0.000651856,0.05,0.701107,1.13211
183,23,16,1.71282,0.320157,-0.158254,192,0.0143102,0.000715508,0.05,0.701107,1.13211
183,24,16,1.71282,0.320157,-0.158254,200,0.0125142,0.000625712,0.05,0.701107,1.13211
183,25,16,1.71282,0.320157,-0.158254,208,0.0129098,0.000645492,0.05,0.701107,1.13211
183,26,16,1.71282,0.320157,-0.158254,216,0.01287,0.000643498,0.05,0.701107,1.13211
183,27,16,1.71282,0.320157,-0.158254,224,0.0128354,0.000641768,0.05,0.701107,1.13211
183,28,16,1.71282,0.320157,-0.158254,232,0.0144525,0.000722623,0.05,0.701107,1.13211
183,29,16,1.71282,0.320157,-0.158254,240,0.0145677,0.000728385,0.05,0.701107,1.13211
183,30,16,1.71282,0.320157,-0.158254,248,0.0144268,0.000721342,0.05,0.701107,1.13211
183,31,16,1.71282,0.320157,-0.158254,256,0.0151653,0.000758264,0.05,0.701107,1.13211
183,32,16,1.71282,0.320157,-0.158254,264,0.0149256,0.000746281,0.05,0.701107,1.13211
183,33,16,1.71282,0.320157,-0.158254,272,0.0184324,0.000921622,0.05,0.701107,1.13211
183,34,16,1.71282,0.320157,-0.158254,280,0.0181553,0.000907767,0.05,0.701107,1.13211
183,35,16,1.71282,0.320157,-0.158254,288,0.0211838,0.00105919,0.05,0.701107,1.13211
183,36,16,1.71282,0.320157,-0.158254,296,0.0217278,0.00108639,0.05,0.701107,1.13211
183,37,16,1.71282,0.320157,-0.158254,304,0.0240779,0.0012039,0.05,0.701107,1.13211
183,38,16,1.71282,0.320157,-0.158254,312,0.0253913,0.00126957,0.05,0.701107,1.13211
183,39,16,1.71282,0.320157,-0.158254,320,0.0256694,0.00128347,0.05,0.701107,1.13211
183,40,16,1.71282,0.320157,-0.158254,328,0.0305052,0.00152526,0.05,0.701107,1.13211
183,41,16,1.71282,0.320157,-0.158254,336,0.0308101,0.0015405,0.05,0.701107,1.13211
183,42,16,1.71282,0.320157,-0.158254,344,0.0322211,0.00161106,0.05,0.701107,1.13211
183,43,16,1.71282,0.320157,-0.158254,352,0.0289823,0.00144911,0.05,0.701107,1.13211
183,44,16,1.71282,0.320157,-0.158254,360,0.0313481,0.0015674,0.05,0.701107,1.13211
184,0,16,2.39153,0.229969,-0.404215,8,0.0538753,0.00269377,0.05,0.470037,0.65456
184,1,16,2.39153,0.229969,-0.404215,16,0.0477977,0.00238988,0.05,0.470037,0.65456
184,2,16,2.39153,0.229969,-0.404215,24,0.0433364,0.00216682,0.05,0.470037,0.65456
184,3,16,2.39153,0.229969,-0.404215,32,0.0320568,0.00160284,0.05,0.470037,0.65456
184,4,16,2.39153,0.229969,-0.404215,40,0.0274709,0.00137355,0.05,0.470037,0.65456
184,5,16,2.39153,0.229969,-0.404215,48,0.0221622,0.00110811,0.05,0.470037,0.65456
184,6,16,2.39153,0.229969,-0.404215,56,0.0199368,0.000996841,0.05,0.470037,0.65456
184,7,16,2.39153,0.229969,-0.404215,64,0.0147152,0.000735761,0.05,0.470037,0.65456
184,8,16,2.39153,0.229969,-0.404215,72,0.0145688,0.00072844,0.05,0.470037,0.65456
184,9,16,2.39153,0.229969,-0.404215,80,0.0122971,0.000614854,0.05,0.470037,0.65456
184,10,16,2.39153,0.229969,-0.404215,88,0.0110566,0.000552829,0.05,0.470037,0.65456
184,11,16,2.39153,0.229969,-0.404215,96,0.00974951,0.000487475,0.05,0.470037,0.65456
184,12,16,2.39153,0.229969,-0.404215,104,0.008957,0.00044785,0.05,0.470037,0.65456
184,13,16,2.39153,0.229969,-0.404215,112,0.009524,0.0004762,0.05,0.470037,0.65456
184,14,16,2.39153,0.229969,-0.404215,120,0.00817456,0.000408728,0.05,0.470037,0.65456
184,15,16,2.39153,0.229969,-0.404215,128,0.00879474,0.000439737,0.05,0.470037,0.65456
184,16,16,2.39153,0.229969,-0.404215,136,0.00829442,0.000414721,0.05,0.470037,0.65456
184,17,16,2.39153,0.229969,-0.404215,144,0.00847832,0.000423916,0.05,0.470037,0.65456
184,18,16,2.39153,0.229969,-0.404215,152,0.00902862,0.000451431,0.05,0.470037,0.65456
184,19,16,2.39153,0.229969,-0.404215,160,0.00844396,0.000422198,0.05,0.470037,0.65456
184,20,16,2.39153,0.229969,-0.404215,168,0.00753201,0.0003766,0.05,0.470037,0.65456
184,21,16,2.39153,0.229969,-0.404215,176,0.00801671,0.000400836,0.05,0.470037,0.65456
184,22,16,2.39153,0.229969,-0.404215,184,0.00893073,0.000446537,0.05,0.470037,0.65456
184,23,16,2.39153,0.229969,-0.404215,192,0.00760027,0.000380014,0.05,0.470037,0.65456
184,24,16,2.39153,0.229969,-0.404215,200,0.00864976,0.000432488,0.05,0.470037,0.65456
184,25,16,2.39153,0.229969,-0.404215,208,0.00897487,0.000448744,0.05,0.470037,0.65456
184,26,16,2.39153,0.229969,-0.404215,216,0.00878572,0.000439286,0.05,0.470037,0.65456
184,27,16,2.39153,0.229969,-0.404215,224,0.00863192,0.000431596,0.05,0.470037,0.65456
184,28,16,2.39153,0.229969,-0.404215,232,0.00879854,0.000439927,0.05,0.470037,0.65456
184,29,16,2.39153,0.229969,-0.404215,240,0.00908121,0.00045406,0.05,0.470037,0.65456
184,30,16,2.39153,0.229969,-0.404215,248,0.00936839,0.000468419,0.05,0.470037,0.65456
184,31,16,2.39153,0.229969,-0.404215,256,0.00932451,0.000466226,0.05,0.470037,0.65456
184,32,16,2.39153,0.229969,-0.404215,264,0.00960383,0.000480191,0.05,0.470037,0.65456
184,33,16,2.39153,0.229969,-0.404215,272,0.0112341,0.000561705,0.05,0.470037,0.65456
184,34,16,2.39153,0.229969,-0.404215,280,0.012782,0.000639099,0.05,0.470037,0.65456
184,35,16,2.39153,0.229969,-0.404215,288,0.014073,0.000703649,0.05,0.470037,0.65456
184,36,16,2.39153,0.229969,-0.404215,296,0.0174089,0.000870444,0.05,0.470037,0.65456
184,37,16,2.39153,0.229969,-0.404215,304,0.0197451,0.000987253,0.05,0.470037,0.65456
184,38,16,2.39153,0.229969,-0.404215,312,0.02323,0.0011615,0.05,0.470037,0.65456
184,39,16,2.39153,0.229969,-0.404215,320,0.0275932,0.00137966,0.05,0.470037,0.65456
184,40,16,2.39153,0.229969,-0.404215,328,0.0348652,0.00174326,0.05,0.470037,0.65456
184,41,16,2.39153,0.229969,-0.404215,336,0.0352908,0.00176454,0.05,0.470037,0.65456
184,42,16,2.39153,0.229969,-0.404215,344,0.0427653,0.00213827,0.05,0.470037,0.65456
184,43,16,2.39153,0.229969,-0.404215,352,0.0510131,0.00255066,0.05,0.470037,0.65456
184,44,16,2.39153,0.229969,-0.404215,360,0.05389,0.0026945,0.05,0.470037,0.65456
185,0,16,4.58114,0.42777,-0.426397,8,0.00488365,0.000244182,0.05,0.455735,0.627183
185,1,16,4.58114,0.42777,-0.426397,16,0.00510431,0.000255215,0.05,0.455735,0.627183
185,2,16,4.58114,0.42777,-0.426397,24,0.00468215,0.000234108,0.05,0.455735,0.627183
185,3,16,4.58114,0.42777,-0.426397,32,0.00426216,0.000213108,0.05,0.455735,0.627183
185,4,16,4.58114,0.42777,-0.426397,40,0.00456298,0.000228149,0.05,0.455735,0.627183
185,5,16,4.58114,0.42777,-0.426397,48,0.00355621,0.000177811,0.05,0.455735,0.627183
185,6,16,4.58114,0.42777,-0.426397,56,0.00343628,0.000171814,0.05,0.455735,0.627183
185,7,16,4.58114,0.42777,-0.426397,64,0.00312239,0.000156119,0.05,0.455735,0.627183
185,8,16,4.58114,0.42777,-0.426397,72,0.00341743,0.000170871,0.05,0.455735,0.627183
185,9,16,4.58114,0.42777,-0.426397,80,0.00322771,0.000161385,0.05,0.455735,0.627183
185,10,16,4.58114,0.42777,-0.426397,88,0.00278959,0.000139479,0.05,0.455735,0.627183
185,11,16,4.58114,0.42777,-0.426397,96,0.0028217,0.000141085,0.05,0.455735,0.627183
185,12,16,4.58114,0.42777,-0.426397,104,0.00280306,0.000140153,0.05,0.455735,0.627183
185,13,16,4.58114,0.42777,-0.426397,112,0.00294751,0.000147375,0.05,0.455735,0.627183
185,14,16,4.58114,0.42777,-0.426397,120,0.00251117,0.000125558,0.05,0.455735,0.627183
185,15,16,4.58114,0.42777,-0.426397,128,0.00255438,0.000127719,0.05,0.455735,0.627183
185,16,16,4.58114,0.42777,-0.426397,136,0.00237714,0.000118857,0.05,0.455735,0.627183
185,17,16,4.58114,0.42777,-0.426397,144,0.00235951,0.000117975,0.05,0.455735,0.627183
185,18,16,4.58114,0.42777,-0.426397,152,0.00258418,0.000129209,0.05,0.455735,0.627183
185,19,16,4.58114,0.42777,-0.426397,160,0.00251267,0.000125633,0.05,0.455735,0.627183
185,20,16,4.58114,0.42777,-0.426397,168,0.00264126,0.000132063,0.05,0.455735,0.627183
185,21,16,4.58114,0.42777,-0.426397,176,0.00274354,0.000137177,0.05,0.455735,0.627183
