,phi_x,k,QQ,x_b,t,F1,F2,dvcs,F,sigmaF,F_cal,sigmaF_cal,ReH,sigmaReH,ReE,sigmaReE,ReHtilde,sigmaReHtilde,#Set
8733,32,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0318221,0.00159111,0.029783051233389896,0.0003950902787593526,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8734,40,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.029960200000000003,0.00149801,0.028561097083451514,0.00033254877970979396,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8735,48,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.027019599999999998,0.00135098,0.02722907636820994,0.0003046580086960884,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8736,56,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.02508,0.001254,0.025852849099547073,0.0002866659352739113,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8737,64,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.026641200000000004,0.00133206,0.02449077195448757,0.0002529287789938717,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8738,72,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0230607,0.00115304,0.02319070420756569,0.00019379033250970014,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8739,80,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.020574000000000002,0.0010287,0.021988749959567833,0.00011324425512390247,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8740,88,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0228543,0.00114271,0.02090934209310185,2.263007825952177e-05,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8741,96,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.019552,0.000977602,0.01996621851266264,6.452008164215271e-05,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8742,104,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0182045,0.000910227,0.019163902238034047,0.0001362613503271269,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8743,112,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.019551,0.00097755,0.01849940485668077,0.0001849141954665768,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8744,120,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.018959599999999997,0.000947982,0.01796397866172871,0.0002089136491920758,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8745,128,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.017111599999999998,0.000855579,0.01754482233066935,0.00021409061926805402,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8746,136,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.017953099999999996,0.0008976539999999999,0.01722669311688855,0.00021384362216680507,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8747,144,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0172047,0.0008602330000000001,0.016993400657909864,0.00022452178667979516,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8748,152,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.016890799999999997,0.000844538,0.016829162747624346,0.00025328342377306425,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8749,160,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0170185,0.0008509230000000001,0.01671980046211627,0.00029226426106250753,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8750,168,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.016702500000000002,0.000835123,0.01665374539071934,0.0003276225539293312,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8751,176,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.017338299999999997,0.0008669169999999999,0.01662282942302039,0.0003481965980123087,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8752,184,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0158432,0.00079216,0.016622829423000977,0.000348196598026164,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8753,192,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.017583900000000003,0.0008791939999999999,0.01665374539065832,0.00032762255396715466,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8754,200,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0159025,0.000795125,0.016719800462005597,0.00029226426111320607,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8755,208,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0179611,0.000898057,0.016829162747451196,0.0002532834238194836,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8756,216,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0161385,0.0008069269999999999,0.016993400657657462,0.00022452178670539355,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8757,224,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0188397,0.0009419869999999999,0.0172266931165374,0.00021384362217038755,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8758,232,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.016117199999999998,0.00080586,0.01754482233019863,0.00021409061926765425,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8759,240,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0167514,0.00083757,0.017963978661117895,0.00020891364920873785,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8760,248,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.017324000000000003,0.0008662019999999999,0.018499404855911485,0.00018491419551288534,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8761,256,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0193359,0.000966796,0.019163902237092075,0.0001362613504056075,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8762,264,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0202792,0.00101396,0.01996621851154007,6.45200817465334e-05,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8763,272,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0227186,0.00113593,0.020909342091799284,2.2630078142335134e-05,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8764,280,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0218345,0.00109172,0.02198874995809666,0.00011324425501097569,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8765,288,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.021728599999999997,0.00108643,0.023190704205950194,0.00019379033241797222,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8766,296,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0224332,0.00112166,0.02449077195276654,0.0002529287789344713,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8767,304,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.023506299999999997,0.00117532,0.0258528490977746,0.0002866659352445644,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8768,312,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.029698900000000004,0.00148494,0.027229076366454788,0.0003046580086733136,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8769,320,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.027567,0.00137835,0.02856109708179443,0.00033254877965467833,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8770,328,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0304257,0.00152128,0.029783051231918458,0.00039509027865453853,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8771,336,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0317161,0.00158581,0.030826465168076793,0.0004889067800299071,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8772,344,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.03223,0.0016114999999999999,0.03162676526597621,0.0005869187413769097,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8773,352,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.0330636,0.00165318,0.03213059759331841,0.0006595692157240364,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
8774,360,16.0,1.54939,0.334333,-0.153881,0.707025,1.14496,0.013430500000000001,0.031175400000000002,0.00155877,0.03230266152311149,0.0006862232479287784,0.33163188839180807,0.10380078217603313,-2.4791628207105534,11.298316382044138,2.3455958412678575,6.134039779794488,194
